"UID","MODELID","SOLTYPE","SOLNUM","KVAR","VARNUM","VARNAME"
"1863","197","20","7","20","206","TSLOPE"
"1864","198","20","8","1","1","BLDADEN"
"1865","198","20","8","2","9","BLDADEND8"
"1866","198","20","8","3","33","OICP"
"1867","198","20","8","4","45","RDDEND0"
"1868","198","20","8","5","79","SDENSTR"
"1869","198","20","8","6","96","SDIASTRD8"
"1870","198","20","8","7","99","SLOPSAN1"
"1871","198","20","8","8","102","SLOPSAN4"
"1872","198","20","8","9","116","SLOPSTRD0"
"1873","198","20","8","10","123","SPAGESTR3"
"1874","198","20","8","11","136","T5_25MN"
"1875","198","20","8","12","139","T5_50SD"
"1876","198","20","8","13","168","T10_700MN"
"1877","198","20","8","14","178","T10_950MN"
"1878","198","20","8","15","180","T10_1000MN"
"1879","198","20","8","16","181","T10_1000SD"
"1880","198","20","8","17","188","T20_1300MN"
"1881","198","20","8","18","190","T20_1400MN"
"1882","198","20","8","19","199","T20_1800SD"
"1883","198","20","8","20","201","T20_1900SD"
"1884","199","20","9","1","1","BLDADEN"
"1885","199","20","9","2","2","BLDADEND1"
"1886","199","20","9","3","40","PCLDEND5"
"1887","199","20","9","4","46","RDDEND1"
"1888","199","20","9","5","60","SAGESAND7"
"1889","199","20","9","6","63","SAGESTR2"
"1890","199","20","9","7","82","SDIASAN2"
"1891","199","20","9","8","83","SDIASAN3"
"1892","199","20","9","9","99","SLOPSAN1"
"1893","199","20","9","10","102","SLOPSAN4"
"1894","199","20","9","11","110","SLOPSAND6"
"1895","199","20","9","12","123","SPAGESTR3"
"1896","199","20","9","13","128","SPDIASTR2"
"1897","199","20","9","14","136","T5_25MN"
"1898","199","20","9","15","139","T5_50SD"
"1899","199","20","9","16","169","T10_700SD"
"1900","199","20","9","17","175","T10_850SD"
"1901","199","20","9","18","179","T10_950SD"
"1902","199","20","9","19","199","T20_1800SD"
"1903","199","20","9","20","201","T20_1900SD"
"1904","200","20","10","1","1","BLDADEN"
"1905","200","20","10","2","3","BLDADEND2"
"1906","200","20","10","3","6","BLDADEND5"
"1907","200","20","10","4","19","BLDDEND7"
"1908","200","20","10","5","28","L000"
"1909","200","20","10","6","50","SAGESAN1"
"1910","200","20","10","7","70","SAGESTRD4"
"1911","200","20","10","8","81","SDIASAN1"
"1912","200","20","10","9","133","SSH18"
"1913","200","20","10","10","139","T5_50SD"
"1914","200","20","10","11","140","T5_75MN"
"1915","200","20","10","12","142","T5_100MN"
"1916","200","20","10","13","174","T10_850MN"
"1917","200","20","10","14","184","T20_1100MN"
"1918","200","20","10","15","185","T20_1100SD"
"1919","200","20","10","16","186","T20_1200MN"
"1920","200","20","10","17","199","T20_1800SD"
"1921","200","20","10","18","200","T20_1900MN"
"1922","200","20","10","19","203","T20_2000SD"
"1923","200","20","10","20","206","TSLOPE"
