TVID,TABLENAME,VARNAME,NEWVARNAME,VARTYPE,VARDEFAULT,SELECT,DESCRIPTION
2054,TSP_Random_plots,lhmean,TSP_lhmean,float,,,
2055,TSP_Random_plots,lstd,TSP_lstd,float,,,
2056,TSP_Random_plots,limean,TSP_limean,float,,,
2057,TSP_Random_plots,listd,TSP_listd,float,,,
2058,TSP_Random_plots,fh95/fh99,TSP_fh95/fh99,float,,,
2059,TSP_Random_plots,fh80/fh99,TSP_fh80/fh99,float,,,
2060,TSP_Random_plots,fh60/fh99,TSP_fh60/fh99,float,,,
2061,TSP_Random_plots,fh40/fh99,TSP_fh40/fh99,float,,,
2062,TSP_Random_plots,fh20/fh99,TSP_fh20/fh99,float,,,
2063,TSP_Random_plots,(fh95-lh20)/fh99,TSP_(fh95-lh20)/fh99,float,,,
2064,TSP_Random_plots,(fh95-lh40)/fh99,TSP_(fh95-lh40)/fh99,float,,,
2065,TSP_Random_plots,(fh95-lh60)/fh99,TSP_(fh95-lh60)/fh99,float,,,
2066,TSP_Random_plots,(fh95-lh80)/fh99,TSP_(fh95-lh80)/fh99,float,,,
2067,TSP_Random_plots,(fh95-lh95)/fh99,TSP_(fh95-lh95)/fh99,float,,,
2068,TSP_Random_plots,fh70/fh90,TSP_fh70/fh90,float,,,
2069,TSP_Random_plots,fh50/fh90,TSP_fh50/fh90,float,,,
2070,TSP_Random_plots,fh30/fh90,TSP_fh30/fh90,float,,,
2071,TSP_Random_plots,fh10/fh90,TSP_fh10/fh90,float,,,
2072,TSP_Random_plots,(fh70-lh70)/fh90,TSP_(fh70-lh70)/fh90,float,,,
2073,TSP_Random_plots,(fh70-lh50)/fh90,TSP_(fh70-lh50)/fh90,float,,,
2074,TSP_Random_plots,(fh70-lh30)/fh90,TSP_(fh70-lh30)/fh90,float,,,
2075,TSP_Random_plots,(fh70-lh10)/fh90,TSP_(fh70-lh10)/fh90,float,,,
2076,TSP_Random_plots,fd95,TSP_fd95,float,,,
2077,TSP_Random_plots,fd80,TSP_fd80,float,,,
2078,TSP_Random_plots,fd60,TSP_fd60,float,,,
2079,TSP_Random_plots,fd40,TSP_fd40,float,,,
2080,TSP_Random_plots,fd20,TSP_fd20,float,,,
2081,TSP_Random_plots,fd10,TSP_fd10,float,,,
2082,TSP_Random_plots,fintDzw99,TSP_fintDzw99,integer,,,
2083,TSP_Random_plots,fintDzw90,TSP_fintDzw90,integer,,,
2084,TSP_Random_plots,fintDzw70,TSP_fintDzw70,integer,,,
2085,TSP_Random_plots,fintDzw50,TSP_fintDzw50,integer,,,
2086,TSP_Random_plots,fintDzw30,TSP_fintDzw30,integer,,,
2087,TSP_Random_plots,fintDzw10,TSP_fintDzw10,integer,,,
2088,TSP_Random_plots,u_red,TSP_u_red,float,,,
2089,TSP_Random_plots,u_grn,TSP_u_grn,float,,,
2090,TSP_Random_plots,u_blu,TSP_u_blu,float,,,
2091,TSP_Random_plots,u_nir,TSP_u_nir,float,,,
2092,TSP_Random_plots,u_ndvi,TSP_u_ndvi,float,,,
2093,TSP_Random_plots,u_red/grn,TSP_u_red/grn,float,,,
2094,TSP_Random_plots,u_red/blu,TSP_u_red/blu,float,,,
2095,TSP_Random_plots,u_red/nir,TSP_u_red/nir,float,,,
2096,TSP_Random_plots,u_grn/nir,TSP_u_grn/nir,float,,,
2097,TSP_Random_plots,u_blu/nir,TSP_u_blu/nir,float,,,
2098,TSP_Random_plots,l_red,TSP_l_red,float,,,
2099,TSP_Random_plots,l_grn,TSP_l_grn,float,,,
2100,TSP_Random_plots,l_blu,TSP_l_blu,float,,,
2101,TSP_Random_plots,l_nir,TSP_l_nir,float,,,
2102,TSP_Random_plots,l_ndvi,TSP_l_ndvi,float,,,
2103,TSP_Random_plots,l_red/grn,TSP_l_red/grn,float,,,
2104,TSP_Random_plots,l_red/blu,TSP_l_red/blu,float,,,
2105,TSP_Random_plots,l_red/nir,TSP_l_red/nir,float,,,
2106,TSP_Random_plots,l_grn/nir,TSP_l_grn/nir,float,,,
2107,TSP_Random_plots,l_blu/nir,TSP_l_blu/nir,float,,,
2108,TSP_Random_plots,d_red,TSP_d_red,float,,,
2109,TSP_Random_plots,d_grn,TSP_d_grn,float,,,
2110,TSP_Random_plots,d_blu,TSP_d_blu,float,,,
2111,TSP_Random_plots,d_nir,TSP_d_nir,float,,,
2112,TSP_Random_plots,d_red/blu,TSP_d_red/blu,float,,,
2113,TSP_Random_plots,d_grn/nir,TSP_d_grn/nir,float,,,
2114,TSP_Random_plots,d_blu/nir,TSP_d_blu/nir,float,,,
2115,TSP_Random_plots,a_red,TSP_a_red,float,,,
2116,TSP_Random_plots,a_grn,TSP_a_grn,float,,,
2117,TSP_Random_plots,a_blu,TSP_a_blu,float,,,
2118,TSP_Random_plots,a_nir,TSP_a_nir,float,,,
2119,TSP_Random_plots,a_ndvi,TSP_a_ndvi,float,,,
2120,TSP_Random_plots,a_red/grn,TSP_a_red/grn,float,,,
2121,TSP_Random_plots,a_red/blu,TSP_a_red/blu,float,,,
2122,TSP_Random_plots,a_red/nir,TSP_a_red/nir,float,,,
2123,TSP_Random_plots,a_grn/nir,TSP_a_grn/nir,float,,,
2124,TSP_Random_plots,a_blu/nir,TSP_a_blu/nir,float,,,
2125,TSP_Random_plots,TRP_PKEY,TRP_PKEY,integer,,,TSP Random Plot Primiary Key
2126,Union_All_Groundplot_Boundaries_Microstands,OBJECT_ID,UGM_OBJECT_ID,integer,,,
2127,Union_All_Groundplot_Boundaries_Microstands,SHAPE,UGM_SHAPE,float,,,
2128,Union_All_Groundplot_Boundaries_Microstands,PLOTID,NPLOTID,integer,,,
2129,Union_All_Groundplot_Boundaries_Microstands,PLOT_TAG,PLOT_TAG,integer,,,Unique spatial Id for plots in GIS
2130,Union_All_Groundplot_Boundaries_Microstands,ID_L1,MICROSTAND_ID,integer,,,
2131,Union_All_Groundplot_Boundaries_Microstands,Id,LT_ID,integer,,,
2132,Union_All_Groundplot_Boundaries_Microstands,Source,UGM_Source,string,,,
2133,Union_All_Groundplot_Boundaries_Microstands,Descrip,UGM_Descrip,string,,,
2134,Union_All_Groundplot_Boundaries_Microstands,PLOTMS_TAG,PLOTMS_TAG,integer,,,Groundplot Microstand Primiary Key
2135,Union_All_Groundplot_Boundaries_Microstands,Shape_Length,UGM_Shape_Length,float,,,
2136,Union_All_Groundplot_Boundaries_Microstands,Shape_Area,UGM_Shape_Area,float,,,
2137,Union_All_Groundplot_Boundaries_AVI,OBJECTID,UGA_OBJECTID,integer,,,
2138,Union_All_Groundplot_Boundaries_AVI,Shape,UGA_Shape,float,,,
2139,Union_All_Groundplot_Boundaries_AVI,PLOTID,NPLOTID,integer,,,
2140,Union_All_Groundplot_Boundaries_AVI,PLOT_TAG,PLOT_TAG,integer,,,Unique spatial Id for plots in GIS
2141,Union_All_Groundplot_Boundaries_AVI,AVI_TAG,AVI_TAG,integer,,,
2142,Union_All_Groundplot_Boundaries_AVI,Source,UGA_Source,string,,,
2143,Union_All_Groundplot_Boundaries_AVI,Descrip,UGA_Descrip,string,,,
2144,Union_All_Groundplot_Boundaries_AVI,PLOTAVI_TAG,PLOTAVI_TAG,integer,,,
2145,Union_All_Groundplot_Boundaries_AVI,Shape_Length,UGA_Shape_Length,float,,,
2146,Union All_Photoplot_Boundaries_AVI,OBJECTID,UPA_OBJECTID,integer,,,
2147,Union All_Photoplot_Boundaries_AVI,Shape,UPA_Shape,float,,,
2148,Union All_Photoplot_Boundaries_AVI,PLOTID,PHOTOPLOT_ID,integer,,,
2149,Union All_Photoplot_Boundaries_AVI,PLOT_TAG,PLOT_TAG,integer,,,
2150,Union All_Photoplot_Boundaries_AVI,AVI_TAG,AVI_TAG,integer,,,
2151,Union All_Photoplot_Boundaries_AVI,SOURCE,UPA_SOURCE,string,,,
2152,Union All_Photoplot_Boundaries_AVI,DESCRIP,UPA_DESCRIP,string,,,
2153,Union All_Photoplot_Boundaries_AVI,PLOTAVI_TAG,PLOTAVI_TAG,integer,,,
2154,Union All_Photoplot_Boundaries_AVI,Shape_Length,UPA_Shape_Length,float,,,
2155,Union All_Photoplot_Boundaries_AVI,Shape_Area,UPA_Shape_Area,float,,,
2156,Photoplot_Tarx,CalcUnitId,GRIDCELL_ID,integer,,,Table Photoplot_Tarx was an additional table created when Ian wanted all plot data separate from the rest of the data
2157,Photoplot_Tarx,fh99,,float,,,
2158,Photoplot_Tarx,fh95,,float,,,
2159,Photoplot_Tarx,fh80,,float,,,
2160,Photoplot_Tarx,fh60,,float,,,
2161,Photoplot_Tarx,fh40,,float,,,
2162,Photoplot_Tarx,fh20,,float,,,
2163,Photoplot_Tarx,fh10,,float,,,
2164,Photoplot_Tarx,fh5,,float,,,
2165,Photoplot_Tarx,lh95,,float,,,
2166,Photoplot_Tarx,lh90,,float,,,
2167,Photoplot_Tarx,lh70,,float,,,
2168,Photoplot_Tarx,lh50,,float,,,
2169,Photoplot_Tarx,lh30,,float,,,
2170,Photoplot_Tarx,lh10,,float,,,
2171,Photoplot_Tarx,lh5,,float,,,
2172,Photoplot_Tarx,hawi99,,float,,,
2173,Photoplot_Tarx,hawi95,,float,,,
2174,Photoplot_Tarx,hawi80,,float,,,
2175,Photoplot_Tarx,hawi60,,float,,,
2176,Photoplot_Tarx,hawi40,,float,,,
2177,Photoplot_Tarx,hawi20,,float,,,
2178,Photoplot_Tarx,hawi10,,float,,,
2179,Photoplot_Tarx,hawi5,,float,,,
2180,Photoplot_Tarx,fvege,,float,,,
2181,Photoplot_Tarx,fhmean,,float,,,
2182,Photoplot_Tarx,fhstd,,float,,,
2183,Photoplot_Tarx,fimean,,float,,,
2184,Photoplot_Tarx,fistd,,float,,,
2185,Photoplot_Tarx,lvege,,float,,,
2186,Photoplot_Tarx,lhmean,,float,,,
2187,Photoplot_Tarx,lstd,,float,,,
2188,Photoplot_Tarx,limean,,float,,,
2189,Photoplot_Tarx,listd,,float,,,
2190,Photoplot_Tarx,fh95/fh99,,float,,,
2191,Photoplot_Tarx,fh80/fh99,,float,,,
2192,Photoplot_Tarx,fh60/fh99,,float,,,
2193,Photoplot_Tarx,fh40/fh99,,float,,,
2194,Photoplot_Tarx,fh20/fh99,,float,,,
2195,Photoplot_Tarx,(fh95-lh20)/fh99,,float,,,
2196,Photoplot_Tarx,(fh95-lh40)/fh99,,float,,,
2197,Photoplot_Tarx,(fh95-lh60)/fh99,,float,,,
2198,Photoplot_Tarx,(fh95-lh80)/fh99,,float,,,
2199,Photoplot_Tarx,(fh95-lh95)/fh99,,float,,,
2200,Photoplot_Tarx,fh70/fh90,,float,,,
2201,Photoplot_Tarx,fh50/fh90,,float,,,
2202,Photoplot_Tarx,fh30/fh90,,float,,,
2203,Photoplot_Tarx,fh10/fh90,,float,,,
2204,Photoplot_Tarx,(fh70-lh70)/fh90,,float,,,
2205,Photoplot_Tarx,(fh70-lh50)/fh90,,float,,,
2206,Photoplot_Tarx,(fh70-lh30)/fh90,,float,,,
2207,Photoplot_Tarx,(fh70-lh10)/fh90,,float,,,
2208,Photoplot_Tarx,fd95,,float,,,
2209,Photoplot_Tarx,fd80,,float,,,
2210,Photoplot_Tarx,fd60,,float,,,
2211,Photoplot_Tarx,fd40,,float,,,
2212,Photoplot_Tarx,fd20,,float,,,
2213,Photoplot_Tarx,fd10,,float,,,
2214,Photoplot_Tarx,fintDzw99,,float,,,
2215,Photoplot_Tarx,fintDzw90,,float,,,
2216,Photoplot_Tarx,fintDzw70,,float,,,
2217,Photoplot_Tarx,fintDzw50,,float,,,
2218,Photoplot_Tarx,fintDzw30,,float,,,
2219,Photoplot_Tarx,fintDzw10,,float,,,
2220,Photoplot_Tarx,u_red,,float,,,
2221,Photoplot_Tarx,u_grn,,float,,,
2222,Photoplot_Tarx,u_blu,,float,,,
2223,Photoplot_Tarx,u_nir,,float,,,
2224,Photoplot_Tarx,u_ndvi,,float,,,
2225,Photoplot_Tarx,u_red/grn,,float,,,
2226,Photoplot_Tarx,u_red/blu,,float,,,
2227,Photoplot_Tarx,u_red/nir,,float,,,
2228,Photoplot_Tarx,u_grn/nir,,float,,,
2229,Photoplot_Tarx,u_blu/nir,,float,,,
2230,Photoplot_Tarx,l_red,,float,,,
2231,Photoplot_Tarx,l_grn,,float,,,
2232,Photoplot_Tarx,l_blu,,float,,,
2233,Photoplot_Tarx,l_nir,,float,,,
2234,Photoplot_Tarx,l_ndvi,,float,,,
2235,Photoplot_Tarx,l_red/grn,,float,,,
2236,Photoplot_Tarx,l_red/blu,,float,,,
2237,Photoplot_Tarx,l_red/nir,,float,,,
2238,Photoplot_Tarx,l_grn/nir,,float,,,
2239,Photoplot_Tarx,l_blu/nir,,float,,,
2240,Photoplot_Tarx,d_red,,float,,,
2241,Photoplot_Tarx,d_grn,,float,,,
2242,Photoplot_Tarx,d_blu,,float,,,
2243,Photoplot_Tarx,d_nir,,float,,,
2244,Photoplot_Tarx,d_red/blu,,float,,,
2245,Photoplot_Tarx,d_grn/nir,,float,,,
2246,Photoplot_Tarx,d_blu/nir,,float,,,
2247,Photoplot_Tarx,a_red,,float,,,
2248,Photoplot_Tarx,a_grn,,float,,,
2249,Photoplot_Tarx,a_blu,,float,,,
2250,Photoplot_Tarx,a_nir,,float,,,
2251,Photoplot_Tarx,a_ndvi,,float,,,
2252,Photoplot_Tarx,a_red/grn,,float,,,
2253,Photoplot_Tarx,a_red/blu,,float,,,
2254,Photoplot_Tarx,a_red/nir,,float,,,
2255,Photoplot_Tarx,a_grn/nir,,float,,,
2256,Photoplot_Tarx,a_blu/nir,,float,,,
2257,Photoplot_Tarx,avg_aspect,,float,,,
2258,Photoplot_Tarx,std_aspect,,float,,,
2259,Photoplot_Tarx,min_aspect,,float,,,
2260,Photoplot_Tarx,max_aspect,,float,,,
2261,Photoplot_Tarx,avg_dtm,,float,,,
2262,Photoplot_Tarx,std_dtm,,float,,,
2263,Photoplot_Tarx,min_dtm,,float,,,
2264,Photoplot_Tarx,max_dtm,,float,,,
2265,Photoplot_Tarx,avg_slope,,float,,,
2266,Photoplot_Tarx,std_slope,,float,,,
2267,Photoplot_Tarx,min_slope,,float,,,
2268,Photoplot_Tarx,max_slope,,float,,,
2269,Photoplot_Tarx,avg_watertable,,float,,,
2270,Photoplot_Tarx,std_watertable,,float,,,
2271,Photoplot_Tarx,min_watertable,,float,,,
2272,Photoplot_Tarx,max_watertable,,float,,,
2273,Photoplot_Tarx,tileID,LT_ID,integer,,,
