UID,FLDP,OPIP,SAGESAND7,SAGESTRD1,SDENSAN,SDIASTRD7,SPDIASTR2,ZSCORE,ZTRANS,ODDS,p
322.000,0,0,0.000,0.039,0.029,0.000,1,1.495,0.732,23.304,0.959
323.000,0,0,0.000,0.023,0.033,0.000,1,0.534,0.609,6.348,0.864
324.000,0,0,0.000,0.000,0.021,0.000,1,-0.107,0.526,2.280,0.695
325.000,0,0,0.000,0.000,0.033,0.000,1,-0.657,0.455,0.825,0.452
326.000,0,0,0.000,0.000,2.314,0.000,0,-4.183,0.000,0.000,0.000
327.000,0,0,0.000,0.000,0.077,0.040,0,-1.316,0.370,0.193,0.162
328.000,0,0,0.000,0.000,0.100,0.066,0,-1.054,0.404,0.357,0.263
329.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
330.000,0,0,0.000,0.000,0.015,0.000,1,0.172,0.562,3.629,0.784
331.000,0,0,0.000,0.000,0.085,0.000,1,-2.951,0.159,0.001,0.001
332.000,0,0,0.000,0.000,0.092,0.000,1,-3.272,0.118,0.000,0.000
333.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
334.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
335.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
336.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
337.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
338.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
339.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
340.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
341.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
342.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
343.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
344.000,0,0,0.000,0.000,0.013,0.003,1,0.392,0.590,5.128,0.837
345.000,0,1,0.000,0.009,0.070,0.033,0,0.464,0.600,5.722,0.851
346.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
347.000,0,0,0.000,0.000,0.017,0.000,0,-0.736,0.445,0.704,0.413
348.000,0,1,0.000,0.071,0.067,0.000,0,2.040,0.803,44.357,0.978
349.000,0,0,0.000,0.022,0.130,0.000,1,-3.887,0.038,0.000,0.000
350.000,0,0,0.000,0.900,1.044,0.000,0,-1.229,0.381,0.238,0.193
351.000,0,0,0.000,0.013,0.011,0.005,0,0.380,0.589,5.029,0.834
352.000,0,0,0.000,0.000,0.011,0.000,1,0.318,0.581,4.569,0.820
353.000,0,1,0.000,0.000,0.271,0.000,1,-4.183,0.000,0.000,0.000
354.000,0,1,0.000,0.000,0.006,0.000,1,2.023,0.801,43.492,0.978
355.000,0,1,0.000,0.000,0.327,0.000,1,-4.183,0.000,0.000,0.000
356.000,0,0,0.000,0.000,0.028,0.000,0,-1.250,0.378,0.227,0.185
357.000,0,0,0.000,0.000,0.221,0.000,0,-4.183,0.000,0.000,0.000
358.000,0,1,0.000,0.000,0.011,0.002,1,1.902,0.785,37.875,0.974
359.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
360.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
361.000,0,0,0.000,0.000,0.006,0.000,0,-0.258,0.506,1.750,0.636
362.000,0,0,0.006,0.000,0.042,0.004,0,-1.828,0.304,0.049,0.046
363.000,0,0,0.001,0.000,0.011,0.000,0,-0.556,0.468,1.005,0.501
364.000,0,0,0.007,0.000,0.035,0.020,1,0.028,0.543,2.865,0.741
365.000,0,0,0.000,0.000,0.026,0.000,1,-0.344,0.495,1.498,0.600
366.000,0,0,0.000,0.000,0.036,0.005,1,-0.535,0.471,1.046,0.511
367.000,0,0,0.000,0.000,0.028,0.009,1,0.047,0.546,2.957,0.747
368.000,0,0,0.000,0.000,0.029,0.000,1,-0.451,0.482,1.229,0.551
369.000,0,0,0.000,0.000,0.060,0.000,0,-2.680,0.194,0.002,0.002
370.000,0,0,0.000,0.000,0.040,0.000,0,-1.776,0.311,0.057,0.054
371.000,0,0,0.000,0.000,0.055,0.000,1,-1.635,0.329,0.084,0.078
372.000,0,0,0.000,0.000,0.026,0.000,1,-0.344,0.495,1.497,0.600
373.000,0,0,0.000,0.000,0.024,0.000,1,-0.248,0.508,1.782,0.641
374.000,0,0,0.000,0.000,0.048,0.000,1,-1.319,0.370,0.192,0.161
375.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
376.000,0,0,0.000,0.000,0.026,0.001,1,-0.288,0.502,1.657,0.624
377.000,0,1,0.000,0.000,0.089,0.000,0,-2.486,0.219,0.005,0.005
378.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
379.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
380.000,0,0,0.000,0.000,0.026,0.024,0,0.094,0.552,3.195,0.762
381.000,0,0,0.000,0.000,0.010,0.000,1,0.359,0.586,4.872,0.830
382.000,0,0,0.000,0.000,0.015,0.002,1,0.293,0.577,4.394,0.815
383.000,0,0,0.000,0.000,0.046,0.024,1,0.029,0.543,2.872,0.742
384.000,0,0,0.000,0.000,0.028,0.030,0,0.291,0.577,4.379,0.814
385.000,0,0,0.000,0.000,8.303,0.000,1,-4.183,0.000,0.000,0.000
386.000,0,0,0.006,0.000,0.006,0.000,0,-0.465,0.480,1.197,0.545
387.000,0,1,0.520,0.000,1.062,0.000,1,-4.183,0.000,0.000,0.000
388.000,1,1,0.000,0.000,0.002,0.000,0,0.049,0.546,2.966,0.748
389.000,0,0,0.000,0.010,0.013,0.000,1,0.773,0.639,8.986,0.900
390.000,0,0,0.000,0.045,0.041,0.000,1,1.252,0.701,17.153,0.945
391.000,0,0,0.000,0.000,1.019,0.000,1,-4.183,0.000,0.000,0.000
392.000,1,0,0.000,0.000,0.015,0.003,1,-1.030,0.407,0.376,0.273
393.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
394.000,0,0,0.000,0.024,0.026,0.000,1,0.866,0.651,10.234,0.911
395.000,0,0,0.000,0.015,0.016,0.000,1,0.888,0.654,10.546,0.913
396.000,0,0,0.000,0.055,0.050,0.000,1,1.367,0.716,19.872,0.952
397.000,0,0,0.000,0.009,0.010,0.000,1,0.845,0.649,9.933,0.909
398.000,0,0,0.000,0.005,0.024,0.000,1,-0.002,0.539,2.726,0.732
399.000,0,0,0.000,0.000,0.023,0.000,1,-0.224,0.511,1.858,0.650
400.000,0,0,0.000,0.000,0.011,0.000,1,0.330,0.582,4.656,0.823
401.000,0,0,0.000,0.000,0.025,0.000,1,-0.275,0.504,1.699,0.629
402.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
403.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
404.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
405.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
406.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
407.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
408.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
409.000,0,1,0.000,0.002,0.010,0.004,1,2.130,0.814,49.026,0.980
410.000,0,0,0.000,0.000,0.021,0.000,0,-0.940,0.418,0.458,0.314
411.000,0,0,0.000,0.058,0.315,0.000,0,-4.183,0.000,0.000,0.000
412.000,0,0,0.000,0.000,0.010,0.000,1,0.366,0.587,4.926,0.831
413.000,0,0,0.000,0.000,0.011,0.000,1,0.333,0.583,4.682,0.824
414.000,0,1,0.000,0.000,0.016,0.000,0,0.757,0.637,8.777,0.898
415.000,0,1,0.000,0.000,0.051,0.000,1,0.008,0.541,2.773,0.735
416.000,0,1,0.000,0.000,0.011,0.002,0,1.066,0.677,13.430,0.931
417.000,0,0,0.000,0.000,0.088,0.031,0,-2.328,0.239,0.009,0.009
418.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
419.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
420.000,0,0,0.000,0.000,0.015,0.000,0,-0.665,0.454,0.812,0.448
421.000,0,0,0.001,0.000,0.024,0.003,1,-0.104,0.526,2.293,0.696
422.000,0,0,0.043,0.000,0.043,0.000,0,-3.366,0.106,0.000,0.000
423.000,0,0,0.000,0.000,0.025,0.006,1,0.018,0.542,2.817,0.738
424.000,0,0,0.000,0.000,0.045,0.000,1,-1.166,0.389,0.276,0.216
425.000,0,0,0.000,0.000,0.027,0.000,1,-0.400,0.488,1.351,0.575
426.000,0,0,0.000,0.000,0.045,0.000,1,-1.181,0.387,0.267,0.211
427.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
428.000,0,0,0.000,0.000,0.032,0.002,1,-0.502,0.475,1.114,0.527
429.000,0,0,0.000,0.000,0.029,0.011,1,0.107,0.553,3.262,0.765
430.000,0,0,0.000,0.000,0.028,0.000,0,-1.263,0.377,0.220,0.180
431.000,0,0,0.000,0.000,0.031,0.000,0,-1.357,0.365,0.175,0.149
432.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
433.000,0,0,0.664,0.000,1.280,0.000,1,-4.183,0.000,0.000,0.000
434.000,0,1,0.000,0.000,3.929,0.000,0,-4.183,0.000,0.000,0.000
435.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
436.000,0,0,0.000,0.000,0.015,0.000,1,0.171,0.562,3.619,0.783
437.000,0,0,0.000,0.000,0.018,0.000,0,-0.799,0.437,0.618,0.382
438.000,0,0,0.000,0.000,0.013,0.000,0,-0.556,0.468,1.005,0.501
439.000,0,0,0.000,0.026,0.040,0.000,1,0.326,0.582,4.631,0.822
440.000,0,0,0.000,0.014,0.015,0.000,1,0.868,0.652,10.263,0.911
441.000,0,0,0.000,0.014,0.015,0.000,1,0.858,0.650,10.122,0.910
442.000,0,0,0.000,0.000,0.099,0.000,0,-4.183,0.000,0.000,0.000
443.000,0,0,0.000,0.000,0.015,0.003,0,-0.510,0.474,1.098,0.523
444.000,0,0,0.000,0.000,0.549,0.000,0,-4.183,0.000,0.000,0.000
445.000,0,0,0.000,0.000,0.163,0.000,1,-4.183,0.000,0.000,0.000
446.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
447.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
448.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
449.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
450.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
451.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
452.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
453.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
454.000,0,1,0.000,0.002,0.008,0.002,0,1.301,0.708,18.272,0.948
455.000,0,0,0.000,0.007,0.126,0.010,1,-3.950,0.030,0.000,0.000
456.000,0,0,0.000,0.000,0.017,0.000,0,-0.737,0.445,0.703,0.413
457.000,0,0,0.000,0.016,0.249,0.000,1,-4.183,0.000,0.000,0.000
458.000,0,1,0.000,0.000,0.026,0.000,1,1.110,0.683,14.251,0.934
459.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
460.000,0,0,0.000,0.000,0.007,0.000,1,0.512,0.606,6.142,0.860
461.000,0,0,0.019,0.000,0.019,0.000,0,-1.446,0.353,0.140,0.122
462.000,0,0,0.038,0.000,0.042,0.000,0,-3.159,0.132,0.000,0.000
463.000,0,1,0.000,0.000,0.004,0.000,0,1.266,0.703,17.475,0.946
464.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
465.000,0,0,0.000,0.000,0.141,0.000,0,-4.183,0.000,0.000,0.000
466.000,0,1,0.000,0.000,0.006,0.000,1,2.012,0.799,42.945,0.977
467.000,0,1,0.000,0.000,0.039,0.034,0,1.461,0.728,22.365,0.957
468.000,0,1,0.000,0.000,0.061,0.000,1,-0.412,0.487,1.321,0.569
469.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
470.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
471.000,0,0,0.000,0.011,0.010,0.008,1,1.332,0.711,18.997,0.950
472.000,0,0,0.000,0.015,0.031,0.017,1,1.075,0.678,13.593,0.931
473.000,0,0,0.000,0.000,0.012,0.005,1,0.542,0.610,6.428,0.865
474.000,0,0,0.024,0.000,0.025,0.022,0,-0.780,0.439,0.643,0.391
475.000,0,0,0.000,0.000,0.094,0.002,1,-3.254,0.120,0.000,0.000
476.000,0,0,0.000,0.000,0.040,0.000,1,-0.957,0.416,0.442,0.306
477.000,0,0,0.000,0.000,0.007,0.012,0,0.309,0.580,4.509,0.818
478.000,0,0,0.000,0.000,0.000,0.000,1,0.815,0.645,9.524,0.905
479.000,0,0,0.000,0.000,0.004,0.000,1,0.651,0.624,7.546,0.883
480.000,0,0,0.000,0.000,0.067,0.015,1,-1.382,0.361,0.164,0.141
481.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
482.000,0,0,0.000,0.000,0.025,0.000,1,-0.277,0.504,1.692,0.628
483.000,0,0,0.000,0.000,0.023,0.022,0,0.108,0.554,3.269,0.766
484.000,0,0,0.000,0.000,0.027,0.000,1,-0.376,0.491,1.412,0.585
485.000,0,0,0.000,0.000,0.038,0.000,1,-0.866,0.428,0.538,0.350
486.000,0,0,0.000,0.000,0.030,0.000,1,-0.502,0.475,1.115,0.527
487.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
488.000,0,0,0.000,0.000,0.009,0.000,0,-0.413,0.486,1.318,0.569
489.000,0,0,0.025,0.000,0.049,0.000,1,-2.192,0.257,0.015,0.015
490.000,0,0,0.480,0.000,1.508,0.000,0,-4.183,0.000,0.000,0.000
491.000,1,0,0.000,0.000,0.051,0.000,0,-3.578,0.078,0.000,0.000
492.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
493.000,0,0,0.000,0.000,0.021,0.000,0,-0.939,0.418,0.459,0.315
494.000,0,0,0.000,0.056,0.056,0.000,1,1.129,0.685,14.605,0.936
495.000,0,0,0.000,0.045,0.046,0.000,1,1.048,0.675,13.114,0.929
496.000,0,0,0.000,0.002,0.020,0.000,1,0.027,0.543,2.858,0.741
497.000,0,0,0.000,0.027,0.026,0.000,0,0.201,0.566,3.800,0.792
498.000,0,0,0.000,0.004,0.004,0.000,0,0.018,0.542,2.817,0.738
499.000,1,0,0.000,0.000,0.025,0.000,0,-2.418,0.228,0.006,0.006
500.000,0,0,0.000,0.000,0.771,0.000,0,-4.183,0.000,0.000,0.000
501.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
502.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
503.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
504.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
505.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
506.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
507.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
508.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
509.000,0,1,0.000,0.007,0.022,0.007,1,2.020,0.800,43.374,0.977
510.000,0,1,0.000,0.006,0.005,0.003,1,2.501,0.862,73.167,0.987
511.000,0,1,0.000,0.003,0.009,0.012,0,1.784,0.770,33.015,0.971
512.000,0,0,0.000,0.001,0.022,0.000,1,-0.143,0.521,2.141,0.682
513.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
514.000,0,0,0.000,0.000,0.007,0.000,1,0.527,0.608,6.282,0.863
515.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
516.000,0,1,0.000,0.000,0.008,0.000,1,1.929,0.789,39.084,0.975
517.000,0,0,0.000,0.000,0.087,0.000,0,-3.855,0.042,0.000,0.000
518.000,0,0,0.000,0.000,0.163,0.058,0,-4.183,0.000,0.000,0.000
519.000,0,1,0.000,0.000,0.006,0.002,1,2.143,0.816,49.757,0.980
520.000,0,1,0.003,0.000,0.004,0.004,0,1.372,0.717,19.985,0.952
521.000,0,1,0.002,0.000,0.002,0.000,1,2.171,0.820,51.342,0.981
522.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
523.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
524.000,0,0,0.000,0.000,0.011,0.009,0,0.007,0.541,2.767,0.735
525.000,0,0,0.000,0.009,0.049,0.047,1,1.533,0.737,24.429,0.961
526.000,0,0,0.000,0.000,0.022,0.008,0,-0.541,0.470,1.036,0.509
527.000,0,0,0.002,0.000,0.026,0.003,1,-0.236,0.509,1.818,0.645
528.000,0,0,0.013,0.000,0.027,0.017,1,0.062,0.548,3.029,0.752
529.000,0,0,0.000,0.000,0.064,0.021,1,-0.958,0.416,0.441,0.306
530.000,0,0,0.000,0.000,0.054,0.007,1,-1.206,0.384,0.252,0.201
531.000,0,0,0.000,0.000,0.016,0.004,1,0.326,0.582,4.626,0.822
532.000,0,0,0.000,0.000,0.023,0.009,0,-0.599,0.462,0.925,0.480
533.000,0,0,0.000,0.000,0.084,0.000,1,-2.936,0.161,0.001,0.001
534.000,0,0,0.000,0.000,0.033,0.030,0,0.063,0.548,3.036,0.752
535.000,0,0,0.000,0.000,0.036,0.028,1,0.683,0.628,7.904,0.888
536.000,0,0,0.000,0.000,0.012,0.000,1,0.280,0.576,4.306,0.812
537.000,0,0,0.000,0.000,0.048,0.000,0,-2.141,0.263,0.018,0.018
538.000,0,0,0.000,0.000,0.023,0.000,1,-0.188,0.515,1.981,0.665
539.000,0,0,0.000,0.000,0.031,0.027,0,0.018,0.542,2.816,0.738
540.000,0,0,0.000,0.004,0.070,0.000,1,-2.082,0.271,0.022,0.021
541.000,0,0,0.000,0.000,0.009,0.000,0,-0.412,0.487,1.321,0.569
542.000,0,0,0.005,0.001,0.041,0.001,1,-1.105,0.397,0.318,0.241
543.000,0,0,0.000,0.000,0.321,0.000,1,-4.183,0.000,0.000,0.000
544.000,0,0,0.000,0.000,6.087,0.000,1,-4.183,0.000,0.000,0.000
545.000,0,0,0.000,0.000,1.831,0.000,1,-4.183,0.000,0.000,0.000
546.000,0,0,0.000,0.000,12.517,0.000,0,-4.183,0.000,0.000,0.000
547.000,0,0,0.000,0.000,6.534,0.000,0,-4.183,0.000,0.000,0.000
548.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
549.000,0,0,0.000,0.000,0.011,0.002,0,-0.363,0.493,1.446,0.591
550.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
551.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
552.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
553.000,0,0,0.000,0.000,0.009,0.000,0,-0.390,0.489,1.377,0.579
554.000,0,0,0.000,0.000,0.020,0.003,1,0.085,0.551,3.149,0.759
555.000,0,1,0.000,0.000,0.024,0.001,1,1.263,0.703,17.402,0.946
556.000,0,0,0.000,0.000,0.017,0.007,1,0.435,0.596,5.475,0.846
557.000,0,1,0.000,0.000,0.007,0.004,1,2.169,0.819,51.206,0.981
558.000,0,1,0.010,0.000,0.014,0.000,1,1.319,0.710,18.695,0.949
559.000,0,0,0.000,0.000,1.032,0.000,0,-4.183,0.000,0.000,0.000
560.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
561.000,0,1,0.000,0.000,0.040,0.008,0,0.081,0.550,3.128,0.758
562.000,0,0,0.000,0.000,0.165,0.072,0,-3.635,0.071,0.000,0.000
563.000,0,1,0.000,0.000,0.008,0.003,1,2.099,0.810,47.378,0.979
564.000,0,1,0.008,0.000,0.011,0.008,1,1.939,0.790,39.555,0.975
565.000,0,1,0.002,0.000,0.004,0.000,1,2.047,0.804,44.697,0.978
566.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
567.000,0,0,0.000,0.004,0.021,0.009,1,0.545,0.610,6.452,0.866
568.000,0,0,0.000,0.000,1.586,0.084,1,-4.183,0.000,0.000,0.000
569.000,0,0,0.000,0.000,0.037,0.013,1,-0.149,0.520,2.119,0.679
570.000,0,0,0.000,0.000,0.075,0.000,1,-2.525,0.214,0.004,0.004
571.000,0,0,0.000,0.000,0.038,0.021,0,-0.640,0.457,0.853,0.460
572.000,0,0,0.000,0.000,0.023,0.000,1,-0.201,0.514,1.935,0.659
573.000,0,0,0.000,0.000,0.051,0.011,1,-0.871,0.427,0.531,0.347
574.000,0,0,0.000,0.000,0.030,0.007,1,-0.155,0.520,2.097,0.677
575.000,0,0,0.000,0.000,0.028,0.013,1,0.247,0.572,4.089,0.804
576.000,0,0,0.000,0.000,0.029,0.000,0,-1.276,0.375,0.213,0.176
577.000,0,0,0.000,0.000,0.030,0.000,0,-1.339,0.367,0.183,0.154
578.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
579.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
580.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
581.000,0,0,0.000,0.000,0.020,0.004,1,0.115,0.554,3.306,0.768
582.000,0,0,0.000,0.000,0.029,0.005,1,-0.205,0.513,1.921,0.658
583.000,0,0,0.000,0.148,0.235,0.000,0,-3.026,0.149,0.000,0.000
584.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
585.000,0,0,0.000,0.000,0.042,0.000,0,-1.889,0.296,0.040,0.039
586.000,0,0,0.000,0.000,0.023,0.000,1,-0.219,0.511,1.876,0.652
587.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
588.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
589.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
590.000,0,0,0.000,0.000,0.003,0.003,1,0.837,0.648,9.828,0.908
591.000,0,0,0.000,0.002,0.000,0.000,0,0.081,0.550,3.128,0.758
592.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
593.000,0,0,0.000,0.000,0.015,0.001,1,0.191,0.564,3.739,0.789
594.000,0,0,0.000,0.000,0.012,0.003,1,0.429,0.595,5.423,0.844
595.000,0,0,0.000,0.000,2.604,0.000,1,-4.183,0.000,0.000,0.000
596.000,0,0,0.000,0.000,1.190,0.000,0,-4.183,0.000,0.000,0.000
597.000,0,0,0.000,0.000,0.024,0.000,0,-1.062,0.403,0.351,0.260
598.000,0,0,0.000,0.000,0.221,0.000,1,-4.183,0.000,0.000,0.000
599.000,0,1,0.000,0.000,0.183,0.000,1,-4.183,0.000,0.000,0.000
600.000,0,0,0.000,0.000,0.042,0.000,0,-1.859,0.300,0.044,0.042
601.000,0,1,0.000,0.000,0.021,0.007,0,0.882,0.653,10.458,0.913
602.000,0,1,0.000,0.000,0.008,0.003,0,1.235,0.699,16.783,0.944
603.000,0,1,0.021,0.000,0.021,0.015,1,1.424,0.723,21.352,0.955
604.000,0,1,0.008,0.000,0.008,0.008,0,1.258,0.702,17.287,0.945
605.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
606.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
607.000,0,1,0.001,0.000,0.001,0.000,0,1.363,0.715,19.764,0.952
608.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
609.000,0,0,0.000,0.023,0.022,0.019,1,1.952,0.791,40.133,0.976
610.000,0,0,0.000,0.000,0.004,0.000,0,-0.186,0.516,1.987,0.665
611.000,0,0,0.000,0.000,0.192,0.000,0,-4.183,0.000,0.000,0.000
612.000,0,0,0.036,0.000,0.040,0.009,1,-1.656,0.326,0.080,0.074
613.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
614.000,0,0,0.000,0.000,4.143,0.000,1,-4.183,0.000,0.000,0.000
615.000,0,0,0.000,0.000,2.067,0.000,0,-4.183,0.000,0.000,0.000
616.000,0,0,0.000,0.000,0.027,0.000,0,-1.200,0.385,0.255,0.203
617.000,0,0,0.000,0.000,0.038,0.026,0,-0.365,0.493,1.442,0.591
618.000,0,0,0.000,0.000,0.028,0.008,1,0.019,0.542,2.820,0.738
619.000,0,0,0.000,0.000,0.007,0.000,1,0.517,0.606,6.193,0.861
620.000,0,0,0.000,0.000,0.022,0.008,1,0.251,0.572,4.116,0.805
621.000,0,0,0.000,0.000,0.067,0.000,1,-2.141,0.263,0.018,0.018
622.000,0,0,0.000,0.000,0.021,0.000,1,-0.102,0.527,2.301,0.697
623.000,0,0,0.000,0.000,0.026,0.001,1,-0.275,0.504,1.697,0.629
624.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
625.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
626.000,0,0,0.000,0.000,0.031,0.001,1,-0.486,0.477,1.149,0.535
627.000,0,0,0.000,0.000,0.027,0.000,1,-0.359,0.493,1.458,0.593
628.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
629.000,0,0,0.000,0.000,0.058,0.000,0,-2.566,0.209,0.003,0.003
630.000,0,0,0.000,0.000,0.025,0.000,1,-0.302,0.501,1.617,0.618
631.000,0,0,0.000,0.000,0.028,0.009,1,0.068,0.549,3.064,0.754
632.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
633.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
634.000,0,0,0.000,0.000,0.006,0.006,0,0.046,0.546,2.950,0.747
635.000,0,0,0.000,0.009,0.008,0.000,1,0.900,0.656,10.726,0.915
636.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
637.000,0,0,0.000,0.000,0.014,0.000,1,0.187,0.564,3.716,0.788
638.000,0,0,0.000,0.000,0.022,0.000,0,-0.978,0.413,0.422,0.297
639.000,0,0,0.000,0.000,0.001,0.000,0,-0.023,0.537,2.632,0.725
640.000,0,1,0.000,0.000,0.019,0.000,0,0.631,0.621,7.326,0.880
641.000,0,0,0.000,0.000,1.479,0.000,1,-4.183,0.000,0.000,0.000
642.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
643.000,0,0,0.000,0.000,0.008,0.000,1,0.469,0.600,5.762,0.852
644.000,0,0,0.010,0.000,0.047,0.033,1,0.076,0.549,3.100,0.756
645.000,0,0,0.128,0.000,0.138,0.000,0,-4.183,0.000,0.000,0.000
646.000,0,0,0.079,0.000,0.092,0.000,0,-4.183,0.000,0.000,0.000
647.000,0,0,0.000,0.000,0.888,0.000,1,-4.183,0.000,0.000,0.000
648.000,0,0,0.000,0.000,0.907,0.000,1,-4.183,0.000,0.000,0.000
