UID, FLDP, OPIP, SAGESAND7, SAGESTRD1, SDENSAN, SDIASTRD7, SPDIASTR2, ZSCORE, ZTRANS, ODDS, p, pH, pL2020, pU2020, pL2050, pU2050, ZOU, CHK
4913.000, 0, 0, 0.000, 0.000, 0.011, 0.000, 0, -0.472, 0.479, 1.181, 0.542, 0.542225150024, 0.666601948505, 0.613711895216, 0.791632129355, 0.820168307253, 0, 0
4914.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4915.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4916.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4917.000, 0, 0, 0.000, 0.000, 0.057, 0.048, 0, -0.040, 0.534, 2.554, 0.719, 0.717434669019, 0.810816484033, 0.773014272221, 0.89063657296, 0.907203380913, 0, 0
4918.000, 0, 0, 1.313, 0.000, 1.313, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4919.000, 0, 0, 0.000, 0.000, 3.229, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4920.000, 0, 0, 0.000, 0.000, 5.977, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4921.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4922.000, 0, 0, 0.000, 0.000, 0.007, 0.000, 1, 0.498, 0.604, 6.021, 0.858, 0.857641246834, 0.910470041459, 0.889875874822, 0.950795943746, 0.958672442648, 0, 0
4923.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
4924.000, 0, 1, 0.011, 0.000, 0.022, 0.000, 1, 0.917, 0.658, 10.988, 0.917, 0.916560972489, 0.948829433121, 0.936442951585, 0.9724013094, 0.976903274354, 0, 0
4925.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4926.000, 0, 0, 0.000, 0.002, 0.022, 0.002, 1, 0.035, 0.544, 2.898, 0.743, 0.743057161867, 0.829978013033, 0.795036742442, 0.902683826568, 0.917594522117, 0, 0
4927.000, 0, 0, 0.026, 0.000, 0.026, 0.000, 0, -1.999, 0.282, 0.029, 0.028, 0.0280025652575, 0.0463752237597, 0.0372042324588, 0.0845889759774, 0.0998517670724, 0, 0
4928.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4929.000, 0, 0, 0.000, 0.000, 0.025, 0.000, 1, -0.276, 0.504, 1.694, 0.629, 0.628592458068, 0.740724062815, 0.694198434291, 0.844443785378, 0.866962827318, 0, 0
4930.000, 0, 0, 0.000, 0.000, 0.060, 0.001, 0, -2.614, 0.202, 0.003, 0.003, 0.00276637120794, 0.00466079972781, 0.00370702985768, 0.00881924347163, 0.0105683782604, 0, 0
4931.000, 0, 0, 0.000, 0.000, 0.036, 0.000, 1, -0.787, 0.438, 0.633, 0.388, 0.387368679688, 0.516285660083, 0.45890586689, 0.669760359727, 0.708848470079, 0, 0
4932.000, 0, 0, 0.000, 0.000, 1.661, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4933.000, 0, 0, 0.000, 0.000, 0.026, 0.000, 1, -0.327, 0.497, 1.544, 0.607, 0.605413519852, 0.721441963435, 0.672983825128, 0.831116552025, 0.855234157806, 0, 0
4934.000, 0, 0, 0.000, 0.000, 0.022, 0.000, 1, -0.162, 0.519, 2.074, 0.675, 0.675223962425, 0.778243705262, 0.736051652569, 0.869596568445, 0.888953209152, 0, 0
4935.000, 0, 1, 0.020, 0.001, 0.021, 0.000, 1, 0.731, 0.634, 8.461, 0.894, 0.894341275875, 0.934589539004, 0.919050189135, 0.964475469775, 0.970230736281, 0, 0
4936.000, 0, 0, 0.000, 0.000, 0.034, 0.000, 0, -1.511, 0.345, 0.118, 0.106, 0.105966086242, 0.166717425082, 0.137171220013, 0.275451569397, 0.313363698169, 0, 0
4937.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4938.000, 0, 0, 0.965, 0.000, 1.037, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4939.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4940.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4941.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4942.000, 0, 0, 0.000, 0.000, 0.084, 0.042, 0, -1.575, 0.336, 0.099, 0.090, 0.0896393137562, 0.142522534542, 0.11666389883, 0.240021970095, 0.274907901912, 0, 0
4943.000, 0, 0, 0.000, 0.000, 0.012, 0.000, 0, -0.527, 0.472, 1.064, 0.515, 0.516502916999, 0.643270554374, 0.58896149652, 0.774085107121, 0.804430695498, 0, 0
4944.000, 0, 0, 0.015, 0.000, 0.537, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4945.000, 0, 0, 0.064, 0.000, 1.091, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4946.000, 0, 0, 0.032, 0.000, 0.044, 0.000, 1, -2.225, 0.253, 0.013, 0.013, 0.0132780097462, 0.0222105501413, 0.0177294305042, 0.0413762649121, 0.0492615698353, 0, 0
4947.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4948.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4949.000, 0, 0, 0.000, 0.000, 0.024, 0.000, 0, -1.085, 0.400, 0.332, 0.250, 0.25067713098, 0.360901835771, 0.309733412591, 0.517613620007, 0.562959093676, 0, 0
4950.000, 0, 0, 0.035, 0.000, 0.035, 0.000, 1, -1.893, 0.296, 0.040, 0.038, 0.0388965519828, 0.0639465902144, 0.0514883659377, 0.114894897906, 0.134820574892, 0, 0
4951.000, 0, 0, 0.048, 0.000, 0.066, 0.000, 1, -3.742, 0.057, 0.000, 0.000, 3.87865854405e-07, 6.54722438661e-07, 5.20243866172e-07, 1.24407369274e-06, 1.49344794867e-06, 0, 0
4952.000, 0, 0, 0.000, 0.002, 0.051, 0.000, 1, -1.323, 0.369, 0.190, 0.160, 0.159645499974, 0.242813490404, 0.203067777616, 0.378626934582, 0.422459802015, 0, 0
4953.000, 0, 1, 0.000, 0.000, 0.036, 0.000, 1, 0.697, 0.630, 8.062, 0.890, 0.890071919024, 0.931822518317, 0.91568512001, 0.96292254045, 0.968921287289, 0, 0
4954.000, 0, 0, 0.000, 0.000, 1.267, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4955.000, 0, 0, 0.000, 0.000, 0.027, 0.000, 0, -1.213, 0.383, 0.248, 0.199, 0.197871499475, 0.293986838254, 0.248614986185, 0.441725243119, 0.487136177935, 0, 0
4956.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4957.000, 0, 0, 0.000, 0.000, 0.024, 0.000, 0, -1.083, 0.400, 0.335, 0.251, 0.25067713098, 0.360901835771, 0.309733412591, 0.517613620007, 0.562959093676, 0, 0
4958.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4959.000, 0, 0, 0.000, 0.000, 0.002, 0.000, 1, 0.722, 0.633, 8.349, 0.893, 0.893290356498, 0.933909359831, 0.918222561107, 0.964094123796, 0.969909243975, 0, 0
4960.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4961.000, 0, 1, 0.000, 0.000, 0.020, 0.009, 0, 1.014, 0.670, 12.534, 0.926, 0.925758368598, 0.954645917396, 0.943583673968, 0.975607294704, 0.979597264419, 0, 0
4962.000, 0, 0, 0.000, 0.000, 0.012, 0.003, 1, 0.450, 0.598, 5.602, 0.849, 0.848874966608, 0.904595012394, 0.88282336439, 0.947414296616, 0.955806962695, 0, 0
4963.000, 0, 0, 0.000, 0.000, 0.024, 0.000, 1, -0.235, 0.509, 1.821, 0.646, 0.644610265765, 0.75380002021, 0.708698036019, 0.853324681969, 0.874748775142, 0, 0
4964.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4965.000, 0, 0, 0.000, 0.000, 2.041, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4966.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
4967.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
4968.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
4969.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
4970.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4971.000, 0, 0, 0.000, 0.004, 0.022, 0.000, 1, 0.052, 0.546, 2.981, 0.749, 0.747941112745, 0.833579813419, 0.79919966828, 0.904921843972, 0.919520204791, 0, 0
4972.000, 0, 0, 0.000, 0.000, 0.015, 0.000, 0, -0.662, 0.454, 0.817, 0.450, 0.448505787328, 0.578554516838, 0.521718451307, 0.722877086255, 0.757950272117, 0, 0
4973.000, 0, 0, 0.000, 0.000, 0.028, 0.000, 0, -1.261, 0.377, 0.221, 0.181, 0.18087770448, 0.271532703217, 0.228504665751, 0.4146137708, 0.459531736465, 0, 0
4974.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4975.000, 0, 1, 0.000, 0.000, 0.001, 0.000, 0, 1.432, 0.724, 21.565, 0.956, 0.955511925375, 0.973157988501, 0.966452322803, 0.985691841879, 0.988052460354, 0, 0
4976.000, 0, 0, 0.000, 0.837, 0.000, 0.000, 1, 42.865, 6.069, 64470899.815, 1.000, 0.999999984485, 0.999999990809, 0.999999988433, 0.999999995163, 0.999999995971, 0, 0
4977.000, 0, 0, 0.000, 1.276, 0.000, 0.000, 1, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
4978.000, 0, 0, 0.000, 0.032, 0.000, 0.000, 1, 2.446, 0.855, 69.076, 0.986, 0.98570781508, 0.99148351994, 0.989305624536, 0.995499853035, 0.996248464423, 0, 0
4979.000, 0, 0, 0.000, 0.012, 0.011, 0.000, 1, 0.931, 0.660, 11.188, 0.918, 0.918174721759, 0.949853240439, 0.937698311761, 0.972966933691, 0.977378779054, 0, 0
4980.000, 0, 0, 0.000, 0.009, 0.000, 0.000, 1, 1.290, 0.706, 18.005, 0.947, 0.947370927955, 0.968138419068, 0.960230012225, 0.982975151008, 0.985777513053, 0, 0
4981.000, 0, 0, 0.000, 0.966, 3.932, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4982.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4983.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4984.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4985.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4986.000, 0, 0, 0.000, 0.000, 0.163, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4987.000, 0, 0, 0.000, 0.000, 0.021, 0.017, 0, -0.085, 0.529, 2.368, 0.703, 0.703867188263, 0.800485859547, 0.76122729294, 0.88404127725, 0.901496669662, 0, 0
4988.000, 0, 0, 0.000, 0.000, 0.009, 0.000, 1, 0.416, 0.593, 5.314, 0.842, 0.841162897797, 0.899389383385, 0.876591860995, 0.944401438327, 0.953251228979, 0, 0
4989.000, 0, 0, 0.025, 0.000, 0.025, 0.000, 1, -1.115, 0.396, 0.311, 0.237, 0.237668507385, 0.344805306894, 0.294866101752, 0.499995802105, 0.545543347989, 0, 0
4990.000, 0, 0, 0.000, 0.000, 0.021, 0.000, 0, -0.956, 0.416, 0.443, 0.307, 0.30578885934, 0.426455090237, 0.371393567965, 0.58555177065, 0.629087240084, 0, 0
4991.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4992.000, 0, 0, 0.000, 0.000, 0.665, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4993.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4994.000, 0, 0, 0.000, 0.000, 0.030, 0.000, 1, -0.497, 0.476, 1.125, 0.529, 0.531267166128, 0.656736429946, 0.603212900703, 0.784269014695, 0.813576110323, 0, 0
4995.000, 0, 0, 0.000, 0.000, 0.365, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
4996.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
4997.000, 0, 0, 0.014, 0.000, 0.091, 0.055, 1, -0.843, 0.431, 0.564, 0.361, 0.360913949788, 0.488040422987, 0.431002712879, 0.644302635497, 0.684986751698, 0, 0
4998.000, 0, 0, 0.000, 0.000, 0.074, 0.044, 1, -0.243, 0.508, 1.798, 0.643, 0.641443741295, 0.751230921056, 0.705841956594, 0.851589652673, 0.873229523236, 0, 0
4999.000, 0, 0, 0.000, 0.000, 0.095, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5000.000, 0, 0, 0.000, 0.002, 0.027, 0.003, 1, -0.074, 0.530, 2.412, 0.707, 0.706621067887, 0.802593230621, 0.763626886762, 0.885392450623, 0.902666843125, 0, 0
5001.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5002.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5003.000, 0, 0, 0.000, 0.000, 0.025, 0.000, 1, -0.311, 0.500, 1.592, 0.614, 0.615452056373, 0.729845862319, 0.682205685541, 0.836959411751, 0.860382789087, 0, 0
5004.000, 0, 0, 0.000, 0.000, 0.029, 0.000, 1, -0.460, 0.480, 1.207, 0.547, 0.545854078722, 0.669845251227, 0.617174230049, 0.794034944249, 0.822315914566, 0, 0
5005.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5006.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5007.000, 0, 0, 0.000, 0.000, 0.018, 0.000, 1, 0.016, 0.542, 2.809, 0.737, 0.738093385217, 0.826300893807, 0.790794416713, 0.900390424008, 0.915619665381, 0, 0
5008.000, 1, 0, 0.000, 0.000, 0.009, 0.000, 1, -0.879, 0.426, 0.523, 0.344, 0.342256927054, 0.467620235562, 0.411052906933, 0.625330296602, 0.667063100139, 0, 0
5009.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5010.000, 0, 0, 0.700, 0.000, 0.700, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5011.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5012.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5013.000, 0, 0, 0.000, 0.000, 1.424, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5014.000, 0, 1, 0.000, 0.000, 0.030, 0.000, 0, 0.136, 0.557, 3.420, 0.774, 0.77339460647, 0.852095443497, 0.820717696448, 0.916297103448, 0.929285383983, 0, 0
5015.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5016.000, 0, 0, 0.028, 0.000, 0.028, 0.000, 1, -1.365, 0.364, 0.171, 0.146, 0.147220625997, 0.225653914802, 0.188019554919, 0.356386924095, 0.399299622596, 0, 0
5017.000, 0, 0, 0.000, 0.000, 0.171, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5018.000, 0, 0, 0.020, 0.000, 0.031, 0.005, 0, -1.803, 0.307, 0.052, 0.050, 0.0496788470505, 0.0810870115634, 0.0655232019818, 0.143596675817, 0.167557662921, 0, 0
5019.000, 0, 0, 3.175, 0.000, 7.084, 3.197, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5020.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 1, 0.818, 0.645, 9.566, 0.905, 0.90521283776, 0.94159029692, 0.927585228692, 0.968385792741, 0.97352494455, 0, 0
5021.000, 0, 0, 0.000, 0.000, 0.196, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5022.000, 0, 1, 0.000, 0.000, 0.031, 0.000, 1, 0.883, 0.654, 10.473, 0.913, 0.913231006959, 0.946712397584, 0.9338491884, 0.971229922434, 0.975918234723, 0, 0
5023.000, 0, 1, 0.000, 0.000, 0.037, 0.000, 1, 0.613, 0.619, 7.137, 0.877, 0.877386939649, 0.923541432361, 0.905642409792, 0.958249725028, 0.964976987359, 0, 0
5024.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5025.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5026.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5027.000, 0, 0, 0.000, 0.000, 0.039, 0.000, 0, -1.714, 0.319, 0.068, 0.063, 0.0640287655657, 0.103521017595, 0.0840450640164, 0.179938460882, 0.208487274305, 0, 0
5028.000, 0, 0, 0.000, 0.000, 8.793, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5029.000, 0, 0, 0.000, 0.000, 0.932, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5030.000, 0, 0, 0.000, 0.000, 5.902, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5031.000, 0, 0, 0.000, 0.000, 0.983, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5032.000, 0, 0, 0.000, 0.000, 0.022, 0.018, 0, -0.051, 0.533, 2.509, 0.715, 0.71476156844, 0.808791344187, 0.770698912211, 0.889349273175, 0.906090524907, 0, 0
5033.000, 0, 0, 0.000, 0.032, 0.034, 0.000, 1, 0.932, 0.660, 11.215, 0.918, 0.918174721759, 0.949853240439, 0.937698311761, 0.972966933691, 0.977378779054, 0, 0
5034.000, 0, 1, 0.000, 0.022, 0.037, 0.000, 1, 1.736, 0.764, 31.223, 0.969, 0.969059296452, 0.981436232236, 0.97674922517, 0.990143717591, 0.991775975529, 0, 0
5035.000, 0, 0, 0.000, 0.009, 0.011, 0.000, 1, 0.812, 0.644, 9.494, 0.905, 0.904274835381, 0.940988813816, 0.926850730159, 0.968050877854, 0.973242968563, 0, 0
5036.000, 0, 0, 0.000, 0.000, 2.528, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5037.000, 0, 0, 0.000, 0.000, 1.563, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5038.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
5039.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
5040.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5041.000, 0, 0, 0.000, 0.000, 9.061, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
5042.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5043.000, 0, 0, 0.000, 0.000, 0.004, 0.000, 0, -0.174, 0.517, 2.029, 0.670, 0.669256590264, 0.773534343585, 0.730756262197, 0.866494429232, 0.886251308412, 0, 0
5044.000, 0, 0, 0.000, 0.016, 0.017, 0.000, 0, 0.042, 0.545, 2.933, 0.746, 0.745509094044, 0.831788255971, 0.797128075058, 0.903809677784, 0.918563433874, 0, 0
5045.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5046.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5047.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
5048.000, 0, 0, 0.000, 0.011, 0.015, 0.000, 0, -0.109, 0.526, 2.271, 0.694, 0.695484621883, 0.794037965552, 0.753900704911, 0.879888544089, 0.89789685366, 0, 0
5049.000, 0, 0, 0.000, 0.000, 0.008, 0.000, 0, -0.365, 0.493, 1.441, 0.590, 0.59179441406, 0.709908660533, 0.660388645577, 0.823010156074, 0.84807379094, 0, 0
5050.000, 0, 1, 0.000, 0.036, 0.027, 0.013, 1, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
