CITY,PERIOD,DURATION,INTERVAL,HRAIN,TRMM
FREDERICTON,HISTORICAL,720,25,6.67,3.2
FREDERICTON,HISTORICAL,1440,25,3.95,3.792
FREDERICTON,HISTORICAL,5,50,153.6,0.256
FREDERICTON,HISTORICAL,10,50,115.8,0.386
FREDERICTON,HISTORICAL,15,50,86.8,0.434
FREDERICTON,HISTORICAL,30,50,53.2,0.532
FREDERICTON,HISTORICAL,60,50,34.1,0.682
FREDERICTON,HISTORICAL,120,50,23.6,0.944
FREDERICTON,HISTORICAL,360,50,12.73,1.528
FREDERICTON,HISTORICAL,720,50,7.43,1.782
FREDERICTON,HISTORICAL,1440,50,4.33,2.08
FREDERICTON,HISTORICAL,5,100,168,0.14
FREDERICTON,HISTORICAL,10,100,127.8,0.213
FREDERICTON,HISTORICAL,15,100,95.2,0.238
FREDERICTON,HISTORICAL,30,100,58.4,0.292
FREDERICTON,HISTORICAL,60,100,37.2,0.372
FREDERICTON,HISTORICAL,120,100,25.9,0.518
FREDERICTON,HISTORICAL,360,100,14.05,0.843
FREDERICTON,HISTORICAL,720,100,8.18,0.982
FREDERICTON,HISTORICAL,1440,100,4.75,1.14
FREDERICTON,L2020,5,2,76.15,3.173002883
FREDERICTON,L2020,10,2,59.13,4.927873288
FREDERICTON,L2020,15,2,50.98,6.372133189
FREDERICTON,L2020,30,2,35.41,8.852481567
FREDERICTON,L2020,60,2,22.65,11.32450267
FREDERICTON,L2020,120,2,14.53,14.53467646
FREDERICTON,L2020,360,2,7.53,22.59358622
FREDERICTON,L2020,720,2,4.55,27.28992802
FREDERICTON,L2020,1440,2,2.81,33.7553442
FREDERICTON,L2020,5,5,114.51,1.90842324
FREDERICTON,L2020,10,5,99.37,3.312334888
FREDERICTON,L2020,15,5,82.67,4.133295368
FREDERICTON,L2020,30,5,52.34,5.234357793
FREDERICTON,L2020,60,5,31.81,6.361033255
FREDERICTON,L2020,120,5,20.59,8.235250797
FREDERICTON,L2020,360,5,9.9,11.87772842
FREDERICTON,L2020,720,5,5.99,14.38161902
FREDERICTON,L2020,1440,5,3.76,18.02554949
FREDERICTON,L2020,5,10,139.9,1.165821941
FREDERICTON,L2020,10,10,124.66,2.077620781
FREDERICTON,L2020,15,10,103.65,2.59116695
FREDERICTON,L2020,30,10,63.56,3.177756439
FREDERICTON,L2020,60,10,37.87,3.786734152
FREDERICTON,L2020,120,10,24.6,4.919207595
FREDERICTON,L2020,360,10,11.47,6.879125072
FREDERICTON,L2020,720,10,6.95,8.338089717
FREDERICTON,L2020,1440,10,4.38,10.51022085
FREDERICTON,L2020,5,25,171.98,0.573276857
FREDERICTON,L2020,10,25,156.61,1.044051276
FREDERICTON,L2020,15,25,130.16,1.301559373
FREDERICTON,L2020,30,25,77.72,1.55441906
FREDERICTON,L2020,60,25,45.53,1.821076641
FREDERICTON,L2020,120,25,29.66,2.37280353
FREDERICTON,L2020,360,25,13.45,3.226858865
FREDERICTON,L2020,720,25,8.16,3.915072519
FREDERICTON,L2020,1440,25,5.17,4.960899188
FREDERICTON,L2020,5,50,195.79,0.326308526
FREDERICTON,L2020,10,50,180.31,0.601034521
FREDERICTON,L2020,15,50,149.82,0.749110101
FREDERICTON,L2020,30,50,88.23,0.882299706
FREDERICTON,L2020,60,50,51.21,1.024184519
FREDERICTON,L2020,120,50,33.42,1.336672527
FREDERICTON,L2020,360,50,14.91,1.789697963
FREDERICTON,L2020,720,50,9.05,2.172614228
FREDERICTON,L2020,1440,50,5.75,2.761172355
FREDERICTON,L2020,5,100,219.41,0.182842853
FREDERICTON,L2020,10,100,203.84,0.339730007
FREDERICTON,L2020,15,100,169.34,0.42335723
FREDERICTON,L2020,30,100,98.66,0.493306957
FREDERICTON,L2020,60,100,56.85,0.568495786
FREDERICTON,L2020,120,100,37.15,0.742916857
FREDERICTON,L2020,360,100,16.37,0.982332478
FREDERICTON,L2020,720,100,9.94,1.193052047
FREDERICTON,L2020,1440,100,6.33,1.519911151
FREDERICTON,U2020,5,2,79.77,3.323601068
FREDERICTON,U2020,10,2,61.18,5.098073258
FREDERICTON,U2020,15,2,54.75,6.843369222
FREDERICTON,U2020,30,2,41.12,10.27886938
FREDERICTON,U2020,60,2,26.51,13.25290204
FREDERICTON,U2020,120,2,15.99,15.99486478
FREDERICTON,U2020,360,2,7.54,22.61606883
FREDERICTON,U2020,720,2,4.82,28.89630892
FREDERICTON,U2020,1440,2,2.98,35.8054234
FREDERICTON,U2020,5,5,117.9,1.965064803
FREDERICTON,U2020,10,5,100.17,3.338906754
FREDERICTON,U2020,15,5,90.79,4.539453751
FREDERICTON,U2020,30,5,66.52,6.65232332
FREDERICTON,U2020,60,5,40.32,8.064576933
FREDERICTON,U2020,120,5,21.77,8.706435519
FREDERICTON,U2020,360,5,9.93,11.9156407
FREDERICTON,U2020,720,5,6.48,15.54670948
FREDERICTON,U2020,1440,5,3.93,18.84622542
FREDERICTON,U2020,5,10,143.15,1.192951723
FREDERICTON,U2020,10,10,127.33,2.122240595
FREDERICTON,U2020,15,10,114.65,2.866302386
FREDERICTON,U2020,30,10,83.35,4.167268913
FREDERICTON,U2020,60,10,49.47,4.947099428
FREDERICTON,U2020,120,10,25.59,5.117428254
FREDERICTON,U2020,360,10,11.51,6.907654738
FREDERICTON,U2020,720,10,7.58,9.093617788
FREDERICTON,U2020,1440,10,4.55,10.92077209
FREDERICTON,U2020,5,25,175.06,0.583526838
FREDERICTON,U2020,10,25,161.66,1.077735378
FREDERICTON,U2020,15,25,144.8,1.44803085
FREDERICTON,U2020,30,25,104.6,2.092004063
FREDERICTON,U2020,60,25,61.03,2.441186201
FREDERICTON,U2020,120,25,30.42,2.433204096
FREDERICTON,U2020,360,25,13.51,3.243109202
FREDERICTON,U2020,720,25,8.97,4.30470946
FREDERICTON,U2020,1440,25,5.34,5.125227476
FREDERICTON,U2020,5,50,198.73,0.331210243
FREDERICTON,U2020,10,50,187.13,0.623750663
FREDERICTON,U2020,15,50,167.17,0.835854057
FREDERICTON,U2020,30,50,120.37,1.203682465
FREDERICTON,U2020,60,50,69.6,1.392090598
FREDERICTON,U2020,120,50,34,1.359866823
FREDERICTON,U2020,360,50,15,1.799617859
FREDERICTON,U2020,720,50,10,2.399861392
FREDERICTON,U2020,1440,50,5.92,2.843376481
FREDERICTON,U2020,5,100,222.22,0.185182899
FREDERICTON,U2020,10,100,212.4,0.354003437
FREDERICTON,U2020,15,100,189.37,0.473433445
FREDERICTON,U2020,30,100,136.02,0.680099305
FREDERICTON,U2020,60,100,78.12,0.781160892
FREDERICTON,U2020,120,100,37.55,0.751036877
FREDERICTON,U2020,360,100,16.47,0.988183163
FREDERICTON,U2020,720,100,11.02,1.322770252
FREDERICTON,U2020,1440,100,6.5,1.561033058
FREDERICTON,L2050,5,2,74.92,3.121738579
FREDERICTON,L2050,10,2,57.85,4.821243249
FREDERICTON,L2050,15,2,46.48,5.80981931
FREDERICTON,L2050,30,2,34.38,8.594139255
FREDERICTON,L2050,60,2,22.58,11.29006741
FREDERICTON,L2050,120,2,14.31,14.31016019
FREDERICTON,L2050,360,2,7.08,21.22919849
FREDERICTON,L2050,720,2,4.54,27.25497975
FREDERICTON,L2050,1440,2,2.83,33.9062136
FREDERICTON,L2050,5,5,115.81,1.930174462
FREDERICTON,L2050,10,5,91.02,3.033901742
FREDERICTON,L2050,15,5,69.55,3.477284614
FREDERICTON,L2050,30,5,61.72,6.171883602
FREDERICTON,L2050,60,5,38.7,7.74049244
FREDERICTON,L2050,120,5,18.9,7.559927321
FREDERICTON,L2050,360,5,9.99,11.99075968
FREDERICTON,L2050,720,5,6.4,15.35671352
FREDERICTON,L2050,1440,5,3.8,18.25166044
FREDERICTON,L2050,5,10,138.66,1.155463559
FREDERICTON,L2050,10,10,112.97,1.882887834
FREDERICTON,L2050,15,10,84.82,2.120453616
FREDERICTON,L2050,30,10,78.09,3.904708686
FREDERICTON,L2050,60,10,48.08,4.807761214
FREDERICTON,L2050,120,10,21.94,4.387714266
FREDERICTON,L2050,360,10,11.92,7.153727643
FREDERICTON,L2050,720,10,7.37,8.845282984
FREDERICTON,L2050,1440,10,4.45,10.67815116
FREDERICTON,L2050,5,25,167.52,0.558401821
FREDERICTON,L2050,10,25,140.72,0.938100063
FREDERICTON,L2050,15,25,104.11,1.041149287
FREDERICTON,L2050,30,25,98.78,1.975689126
FREDERICTON,L2050,60,25,59.92,2.396925558
FREDERICTON,L2050,120,25,25.78,2.062243507
FREDERICTON,L2050,360,25,14.36,3.446921266
FREDERICTON,L2050,720,25,8.6,4.127878944
FREDERICTON,L2050,1440,25,5.27,5.055805108
FREDERICTON,L2050,5,50,188.93,0.314890321
FREDERICTON,L2050,10,50,161.3,0.537651388
FREDERICTON,L2050,15,50,118.43,0.592151927
FREDERICTON,L2050,30,50,114.13,1.141336899
FREDERICTON,L2050,60,50,68.71,1.374216548
FREDERICTON,L2050,120,50,28.63,1.145055355
FREDERICTON,L2050,360,50,16.06,1.927374363
FREDERICTON,L2050,720,50,9.51,2.282700434
FREDERICTON,L2050,1440,50,5.87,2.818912572
FREDERICTON,L2050,5,100,210.19,0.175158103
FREDERICTON,L2050,10,100,181.72,0.302873102
FREDERICTON,L2050,15,100,132.64,0.331600348
FREDERICTON,L2050,30,100,129.37,0.646847936
FREDERICTON,L2050,60,100,77.43,0.77433629
FREDERICTON,L2050,120,100,31.45,0.629073844
FREDERICTON,L2050,360,100,17.73,1.063627233
FREDERICTON,L2050,720,100,10.42,1.24992305
FREDERICTON,L2050,1440,100,6.47,1.553886909
FREDERICTON,U2050,5,2,81.31,3.387737457
FREDERICTON,U2050,10,2,59.97,4.997881094
FREDERICTON,U2050,15,2,49.18,6.147530967
FREDERICTON,U2050,30,2,36.99,9.246481811
FREDERICTON,U2050,60,2,24.54,12.27123273
FREDERICTON,U2050,120,2,16.4,16.40142612
FREDERICTON,U2050,360,2,7.63,22.88177512
FREDERICTON,U2050,720,2,4.93,29.57929994
FREDERICTON,U2050,1440,2,3.01,36.09793549
FREDERICTON,U2050,5,5,141.78,2.363057689
FREDERICTON,U2050,10,5,98.25,3.274853688
FREDERICTON,U2050,15,5,76.03,3.801460365
FREDERICTON,U2050,30,5,66.19,6.618532587
FREDERICTON,U2050,60,5,39.2,7.839920893
FREDERICTON,U2050,120,5,23.03,9.212659196
FREDERICTON,U2050,360,5,10.33,12.39742631
FREDERICTON,U2050,720,5,6.41,15.38743001
FREDERICTON,U2050,1440,5,3.97,19.05677951
FREDERICTON,U2050,5,10,186.05,1.550431234
FREDERICTON,U2050,10,10,123.58,2.059739459
FREDERICTON,U2050,15,10,93.81,2.345138869
FREDERICTON,U2050,30,10,87.25,4.362274931
FREDERICTON,U2050,60,10,50.2,5.020313948
FREDERICTON,U2050,120,10,27.42,5.484286357
FREDERICTON,U2050,360,10,12.12,7.272855408
FREDERICTON,U2050,720,10,7.65,9.178590163
FREDERICTON,U2050,1440,10,4.61,11.05701801
FREDERICTON,U2050,5,25,241.98,0.806616152
FREDERICTON,U2050,10,25,155.6,1.037333027
FREDERICTON,U2050,15,25,116.27,1.162660169
FREDERICTON,U2050,30,25,113.86,2.277101655
FREDERICTON,U2050,60,25,64.11,2.564245406
FREDERICTON,U2050,120,25,32.97,2.63743482
FREDERICTON,U2050,360,25,14.38,3.452014796
FREDERICTON,U2050,720,25,9.21,4.421893545
FREDERICTON,U2050,1440,25,5.41,5.195377542
FREDERICTON,U2050,5,50,283.48,0.472465355
FREDERICTON,U2050,10,50,179.35,0.597836484
FREDERICTON,U2050,15,50,132.93,0.664642354
FREDERICTON,U2050,30,50,133.6,1.335955923
FREDERICTON,U2050,60,50,74.42,1.488403431
FREDERICTON,U2050,120,50,37.08,1.483305934
FREDERICTON,U2050,360,50,16.17,1.940613419
FREDERICTON,U2050,720,50,10.37,2.489312887
FREDERICTON,U2050,1440,50,6.01,2.884257177
FREDERICTON,U2050,5,100,324.67,0.270555993
FREDERICTON,U2050,10,100,202.93,0.338210938
FREDERICTON,U2050,15,100,149.47,0.373669729
FREDERICTON,U2050,30,100,153.19,0.765951705
FREDERICTON,U2050,60,100,84.66,0.846580507
FREDERICTON,U2050,120,100,41.17,0.823339582
FREDERICTON,U2050,360,100,17.97,1.078081392
FREDERICTON,U2050,720,100,11.52,1.382811795
FREDERICTON,U2050,1440,100,6.6,1.584354803
COQUITLAM,HISTORICAL,5,2,36.85,1.53559426
COQUITLAM,HISTORICAL,10,2,30.86,2.571592989
COQUITLAM,HISTORICAL,15,2,29.57,3.69685874
COQUITLAM,HISTORICAL,30,2,18.81,4.70231083
COQUITLAM,HISTORICAL,60,2,14.15,7.073515674
COQUITLAM,HISTORICAL,120,2,9.96,9.956183954
COQUITLAM,HISTORICAL,360,2,6.18,18.53942758
COQUITLAM,HISTORICAL,720,2,4.32,25.89374613
COQUITLAM,HISTORICAL,1440,2,3.36,40.27588604
COQUITLAM,HISTORICAL,5,5,53.31,0.888487704
COQUITLAM,HISTORICAL,10,5,44.51,1.483824141
COQUITLAM,HISTORICAL,15,5,40.8,2.039971208
COQUITLAM,HISTORICAL,30,5,25.84,2.584059854
COQUITLAM,HISTORICAL,60,5,19.65,3.930942327
COQUITLAM,HISTORICAL,120,5,13.01,5.202667176
COQUITLAM,HISTORICAL,360,5,8.57,10.2829
COQUITLAM,HISTORICAL,720,5,5.59,13.41167021
COQUITLAM,HISTORICAL,1440,5,4.36,20.94339329
COQUITLAM,HISTORICAL,5,10,64.2,0.535032533
COQUITLAM,HISTORICAL,10,10,53.56,0.892598753
COQUITLAM,HISTORICAL,15,10,48.23,1.205776394
COQUITLAM,HISTORICAL,30,10,30.5,1.524798376
COQUITLAM,HISTORICAL,60,10,23.3,2.330127523
COQUITLAM,HISTORICAL,120,10,15.03,3.005270754
COQUITLAM,HISTORICAL,360,10,10.15,6.090594426
COQUITLAM,HISTORICAL,720,10,6.43,7.716898837
COQUITLAM,HISTORICAL,1440,10,5.03,12.07164278
COQUITLAM,HISTORICAL,5,25,77.97,0.259897709
COQUITLAM,HISTORICAL,10,25,64.98,0.43319671
COQUITLAM,HISTORICAL,15,25,57.62,0.57620942
COQUITLAM,HISTORICAL,30,25,36.38,0.727560771
COQUITLAM,HISTORICAL,60,25,27.91,1.11634872
COQUITLAM,HISTORICAL,120,25,17.58,1.406258574
COQUITLAM,HISTORICAL,360,25,12.15,2.91593637
COQUITLAM,HISTORICAL,720,25,7.5,3.597752216
COQUITLAM,HISTORICAL,1440,25,5.87,5.637271586
COQUITLAM,HISTORICAL,5,50,88.18,0.146968799
COQUITLAM,HISTORICAL,10,50,73.45,0.244847239
COQUITLAM,HISTORICAL,15,50,64.59,0.32293448
COQUITLAM,HISTORICAL,30,50,40.74,0.407416949
COQUITLAM,HISTORICAL,60,50,31.33,0.626535645
COQUITLAM,HISTORICAL,120,50,19.47,0.778854454
COQUITLAM,HISTORICAL,360,50,13.63,1.635902097
COQUITLAM,HISTORICAL,720,50,8.29,1.988417889
COQUITLAM,HISTORICAL,1440,50,6.5,3.118573998
COQUITLAM,HISTORICAL,5,100,98.32,0.081931535
COQUITLAM,HISTORICAL,10,100,81.87,0.136443769
COQUITLAM,HISTORICAL,15,100,71.5,0.178753536
COQUITLAM,HISTORICAL,30,100,45.07,0.225365653
COQUITLAM,HISTORICAL,60,100,34.72,0.34719608
COQUITLAM,HISTORICAL,120,100,21.35,0.427010239
COQUITLAM,HISTORICAL,360,100,15.1,0.906261087
COQUITLAM,HISTORICAL,720,100,9.07,1.088280061
COQUITLAM,HISTORICAL,1440,100,7.12,1.708148753
COQUITLAM,L2020,5,2,38.14,1.589180716
COQUITLAM,L2020,10,2,32.4,2.699757647
COQUITLAM,L2020,15,2,28.39,3.549024117
COQUITLAM,L2020,30,2,19.5,4.87400918
COQUITLAM,L2020,60,2,14.69,7.345828792
COQUITLAM,L2020,120,2,11.83,11.83483052
COQUITLAM,L2020,360,2,7.07,21.21445477
COQUITLAM,L2020,720,2,4.7,28.22673593
COQUITLAM,L2020,1440,2,3.68,44.1454359
COQUITLAM,L2020,5,5,59.88,0.997917661
COQUITLAM,L2020,10,5,49.17,1.638932181
COQUITLAM,L2020,15,5,39.89,1.994622296
COQUITLAM,L2020,30,5,27.16,2.715959728
COQUITLAM,L2020,60,5,20.72,4.14468545
COQUITLAM,L2020,120,5,17.22,6.889819826
COQUITLAM,L2020,360,5,9.36,11.23760442
COQUITLAM,L2020,720,5,5.96,14.30579878
COQUITLAM,L2020,1440,5,4.71,22.62742946
COQUITLAM,L2020,5,10,74.27,0.618877809
COQUITLAM,L2020,10,10,60.27,1.004529051
COQUITLAM,L2020,15,10,47.51,1.187665352
COQUITLAM,L2020,30,10,31.55,1.577288231
COQUITLAM,L2020,60,10,24.26,2.426093733
COQUITLAM,L2020,120,10,20.49,4.098025416
COQUITLAM,L2020,360,10,10.84,6.505739771
COQUITLAM,L2020,720,10,6.79,8.151030126
COQUITLAM,L2020,1440,10,5.4,12.95875436
COQUITLAM,L2020,5,25,92.45,0.308158303
COQUITLAM,L2020,10,25,74.3,0.495342637
COQUITLAM,L2020,15,25,57.13,0.571271357
COQUITLAM,L2020,30,25,37.09,0.741753974
COQUITLAM,L2020,60,25,28.73,1.149223628
COQUITLAM,L2020,120,25,24.62,1.969295434
COQUITLAM,L2020,360,25,12.71,3.050555092
COQUITLAM,L2020,720,25,7.84,3.764868383
COQUITLAM,L2020,1440,25,6.27,6.014906517
COQUITLAM,L2020,5,50,105.94,0.176560085
COQUITLAM,L2020,10,50,84.71,0.282364644
COQUITLAM,L2020,15,50,64.26,0.321320941
COQUITLAM,L2020,30,50,41.2,0.41199022
COQUITLAM,L2020,60,50,32.05,0.640928698
COQUITLAM,L2020,120,50,27.68,1.107085771
COQUITLAM,L2020,360,50,14.1,1.691549681
COQUITLAM,L2020,720,50,8.62,2.069551454
COQUITLAM,L2020,1440,50,6.91,3.315845037
COQUITLAM,L2020,5,100,119.33,0.099437512
COQUITLAM,L2020,10,100,95.02,0.15836682
COQUITLAM,L2020,15,100,71.35,0.178371355
COQUITLAM,L2020,30,100,45.28,0.226399939
COQUITLAM,L2020,60,100,35.34,0.353377954
COQUITLAM,L2020,120,100,30.72,0.614309881
COQUITLAM,L2020,360,100,15.47,0.928297044
COQUITLAM,L2020,720,100,9.4,1.127643536
COQUITLAM,L2020,1440,100,7.55,1.810979849
COQUITLAM,U2020,5,2,41.8,1.74150025
COQUITLAM,U2020,10,2,34.76,2.896622926
COQUITLAM,U2020,15,2,30.02,3.752823469
COQUITLAM,U2020,30,2,20.53,5.1337094
COQUITLAM,U2020,60,2,15.38,7.690229353
COQUITLAM,U2020,120,2,12.29,12.29230131
COQUITLAM,U2020,360,2,7.13,21.39596725
COQUITLAM,U2020,720,2,5.04,30.23733866
COQUITLAM,U2020,1440,2,4.04,48.43274154
COQUITLAM,U2020,5,5,64.52,1.075283904
COQUITLAM,U2020,10,5,50.89,1.696413944
COQUITLAM,U2020,15,5,42.66,2.133144821
COQUITLAM,U2020,30,5,27.82,2.781627766
COQUITLAM,U2020,60,5,21.1,4.219310489
COQUITLAM,U2020,120,5,17.6,7.040797283
COQUITLAM,U2020,360,5,9.44,11.32413115
COQUITLAM,U2020,720,5,6.66,15.97687053
COQUITLAM,U2020,1440,5,5.3,25.43706607
COQUITLAM,U2020,5,10,79.56,0.663002767
COQUITLAM,U2020,10,10,61.57,1.026230509
COQUITLAM,U2020,15,10,51.03,1.275797016
COQUITLAM,U2020,30,10,33.33,1.666250057
COQUITLAM,U2020,60,10,25.34,2.533715015
COQUITLAM,U2020,120,10,21.42,4.284071344
COQUITLAM,U2020,360,10,11,6.601682661
COQUITLAM,U2020,720,10,7.73,9.273524663
COQUITLAM,U2020,1440,10,6.14,14.72597075
COQUITLAM,U2020,5,25,98.57,0.328558595
COQUITLAM,U2020,10,25,75.07,0.500465487
COQUITLAM,U2020,15,25,61.61,0.616061144
COQUITLAM,U2020,30,25,40.29,0.805705757
COQUITLAM,U2020,60,25,30.7,1.227806264
COQUITLAM,U2020,120,25,26.24,2.099589532
COQUITLAM,U2020,360,25,12.98,3.115556536
COQUITLAM,U2020,720,25,9.08,4.358895409
COQUITLAM,U2020,1440,25,7.19,6.904949448
COQUITLAM,U2020,5,50,112.67,0.1877804
COQUITLAM,U2020,10,50,85.08,0.283606405
COQUITLAM,U2020,15,50,69.45,0.347253425
COQUITLAM,U2020,30,50,45.45,0.454488261
COQUITLAM,U2020,60,50,34.67,0.693400637
COQUITLAM,U2020,120,50,29.82,1.192958723
COQUITLAM,U2020,360,50,14.45,1.733926111
COQUITLAM,U2020,720,50,10.08,2.420360444
COQUITLAM,U2020,1440,50,7.98,3.828804433
COQUITLAM,U2020,5,100,126.66,0.105553987
COQUITLAM,U2020,10,100,95.04,0.1584009
COQUITLAM,U2020,15,100,77.24,0.193093331
COQUITLAM,U2020,30,100,50.57,0.252871188
COQUITLAM,U2020,60,100,38.62,0.386155573
COQUITLAM,U2020,120,100,33.38,0.66753279
COQUITLAM,U2020,360,100,15.91,0.954386653
COQUITLAM,U2020,720,100,11.08,1.329747161
COQUITLAM,U2020,1440,100,8.75,2.101177691
COQUITLAM,L2050,5,2,37.73,1.572225436
COQUITLAM,L2050,10,2,29.31,2.442732437
COQUITLAM,L2050,15,2,26.2,3.274743161
COQUITLAM,L2050,30,2,18.25,4.562815512
COQUITLAM,L2050,60,2,13.95,6.976961419
COQUITLAM,L2050,120,2,10.42,10.42231744
COQUITLAM,L2050,360,2,6.33,18.98900366
COQUITLAM,L2050,720,2,4.43,26.56194953
COQUITLAM,L2050,1440,2,3.45,41.42322882
COQUITLAM,L2050,5,5,57.67,0.961197707
COQUITLAM,L2050,10,5,43.8,1.460096245
COQUITLAM,L2050,15,5,39.26,1.962946182
COQUITLAM,L2050,30,5,25.03,2.502774809
COQUITLAM,L2050,60,5,19.89,3.978005258
COQUITLAM,L2050,120,5,15.19,6.077146611
COQUITLAM,L2050,360,5,8.67,10.40753403
COQUITLAM,L2050,720,5,5.84,14.01368959
COQUITLAM,L2050,1440,5,4.63,22.21757764
COQUITLAM,L2050,5,10,70.87,0.590607104
COQUITLAM,L2050,10,10,53.4,0.889943219
COQUITLAM,L2050,15,10,47.91,1.197660695
COQUITLAM,L2050,30,10,29.51,1.475718574
COQUITLAM,L2050,60,10,23.82,2.382024329
COQUITLAM,L2050,120,10,18.35,3.670277025
COQUITLAM,L2050,360,10,10.22,6.134639029
COQUITLAM,L2050,720,10,6.77,8.128721373
COQUITLAM,L2050,1440,10,5.41,12.97861726
COQUITLAM,L2050,5,25,87.55,0.291841128
COQUITLAM,L2050,10,25,65.52,0.436788439
COQUITLAM,L2050,15,25,58.83,0.588325722
COQUITLAM,L2050,30,25,35.18,0.703664641
COQUITLAM,L2050,60,25,28.79,1.151443316
COQUITLAM,L2050,120,25,22.34,1.787374539
COQUITLAM,L2050,360,25,12.18,2.924319316
COQUITLAM,L2050,720,25,7.96,3.818486161
COQUITLAM,L2050,1440,25,6.39,6.136460182
COQUITLAM,L2050,5,50,99.93,0.166543557
COQUITLAM,L2050,10,50,74.51,0.248369384
COQUITLAM,L2050,15,50,66.94,0.334691051
COQUITLAM,L2050,30,50,39.39,0.393887167
COQUITLAM,L2050,60,50,32.47,0.649400528
COQUITLAM,L2050,120,50,25.3,1.012111306
COQUITLAM,L2050,360,50,13.64,1.636668083
COQUITLAM,L2050,720,50,8.83,2.11955869
COQUITLAM,L2050,1440,50,7.12,3.418762507
COQUITLAM,L2050,5,100,112.21,0.093507136
COQUITLAM,L2050,10,100,83.44,0.139061608
COQUITLAM,L2050,15,100,74.29,0.185736476
COQUITLAM,L2050,30,100,43.56,0.217815743
COQUITLAM,L2050,60,100,36.13,0.361267682
COQUITLAM,L2050,120,100,28.24,0.564830459
COQUITLAM,L2050,360,100,15.08,0.904943983
COQUITLAM,L2050,720,100,9.7,1.164160681
COQUITLAM,L2050,1440,100,7.85,1.883353324
COQUITLAM,U2050,5,2,45.8,1.908527424
COQUITLAM,U2050,10,2,37.34,3.111268313
COQUITLAM,U2050,15,2,30.87,3.858408412
COQUITLAM,U2050,30,2,21.73,5.433564674
COQUITLAM,U2050,60,2,16.39,8.193877193
COQUITLAM,U2050,120,2,13.34,13.3376803
COQUITLAM,U2050,360,2,7.59,22.76381222
COQUITLAM,U2050,720,2,5.19,31.15031645
COQUITLAM,U2050,1440,2,3.84,46.02612633
COQUITLAM,U2050,5,5,64.98,1.083046656
COQUITLAM,U2050,10,5,53.48,1.782768418
COQUITLAM,U2050,15,5,42.49,2.124680461
COQUITLAM,U2050,30,5,32.03,3.203186825
COQUITLAM,U2050,60,5,23.52,4.70429035
COQUITLAM,U2050,120,5,19.79,7.915280961
COQUITLAM,U2050,360,5,9.95,11.93405288
COQUITLAM,U2050,720,5,6.78,16.27981196
COQUITLAM,U2050,1440,5,4.95,23.77595985
COQUITLAM,U2050,5,10,77.68,0.647336646
COQUITLAM,U2050,10,10,64.17,1.069572049
COQUITLAM,U2050,15,10,50.19,1.25478148
COQUITLAM,U2050,30,10,38.85,1.94248909
COQUITLAM,U2050,60,10,28.24,2.824458013
COQUITLAM,U2050,120,10,24.06,4.811801863
COQUITLAM,U2050,360,10,11.51,6.903392264
COQUITLAM,U2050,720,10,7.84,9.404388021
COQUITLAM,U2050,1440,10,5.69,13.66419695
COQUITLAM,U2050,5,25,93.72,0.312412822
COQUITLAM,U2050,10,25,77.68,0.517885143
