"UID","MODELID","SOLTYPE","SOLNUM","KVAR","VARNUM","VARNAME"
"689","113","12","3","5","92","BLDDENI"
"690","113","12","3","6","93","SPDIASTRC"
"691","113","12","3","7","109","SAGESAND9"
"692","113","12","3","8","115","BLDADEND0"
"693","113","12","3","9","134","PCLDEND1"
"694","113","12","3","10","137","L060"
"695","113","12","3","11","178","RDP"
"696","113","12","3","12","179","OICP"
"697","114","12","4","1","6","L039"
"698","114","12","4","2","25","SLOPSTR1"
"699","114","12","4","3","26","BLDADEN"
"700","114","12","4","4","32","SSH7_25"
"701","114","12","4","5","92","BLDDENI"
"702","114","12","4","6","93","SPDIASTRC"
"703","114","12","4","7","109","SAGESAND9"
"704","114","12","4","8","115","BLDADEND0"
"705","114","12","4","9","134","PCLDEND1"
"706","114","12","4","10","137","L060"
"707","114","12","4","11","178","RDP"
"708","114","12","4","12","179","OICP"
"709","115","12","5","1","6","L039"
"710","115","12","5","2","25","SLOPSTR1"
"711","115","12","5","3","26","BLDADEN"
"712","115","12","5","4","32","SSH7_25"
"713","115","12","5","5","93","SPDIASTRC"
"714","115","12","5","6","100","RDDEND2"
"715","115","12","5","7","109","SAGESAND9"
"716","115","12","5","8","123","RDDEN"
"717","115","12","5","9","134","PCLDEND1"
"718","115","12","5","10","178","RDP"
"719","115","12","5","11","179","OICP"
"720","115","12","5","12","193","T20_1800SD"
"721","116","12","6","1","6","L039"
"722","116","12","6","2","25","SLOPSTR1"
"723","116","12","6","3","26","BLDADEN"
"724","116","12","6","4","32","SSH7_25"
"725","116","12","6","5","92","BLDDENI"
"726","116","12","6","6","93","SPDIASTRC"
"727","116","12","6","7","109","SAGESAND9"
"728","116","12","6","8","115","BLDADEND0"
"729","116","12","6","9","134","PCLDEND1"
"730","116","12","6","10","137","L060"
"731","116","12","6","11","178","RDP"
"732","116","12","6","12","179","OICP"
"733","117","12","7","1","6","L039"
"734","117","12","7","2","25","SLOPSTR1"
"735","117","12","7","3","26","BLDADEN"
"736","117","12","7","4","32","SSH7_25"
"737","117","12","7","5","93","SPDIASTRC"
"738","117","12","7","6","109","SAGESAND9"
"739","117","12","7","7","123","RDDEN"
"740","117","12","7","8","134","PCLDEND1"
"741","117","12","7","9","137","L060"
"742","117","12","7","10","172","PCLDEND0"
"743","117","12","7","11","178","RDP"
"744","117","12","7","12","179","OICP"
"745","118","12","8","1","6","L039"
"746","118","12","8","2","25","SLOPSTR1"
"747","118","12","8","3","26","BLDADEN"
"748","118","12","8","4","32","SSH7_25"
"749","118","12","8","5","93","SPDIASTRC"
"750","118","12","8","6","100","RDDEND2"
"751","118","12","8","7","109","SAGESAND9"
"752","118","12","8","8","111","BLDADEND9"
"753","118","12","8","9","123","RDDEN"
"754","118","12","8","10","134","PCLDEND1"
"755","118","12","8","11","178","RDP"
"756","118","12","8","12","179","OICP"
"757","119","12","9","1","6","L039"
"758","119","12","9","2","25","SLOPSTR1"
"759","119","12","9","3","26","BLDADEN"
"760","119","12","9","4","32","SSH7_25"
"761","119","12","9","5","64","SDIASAN3"
"762","119","12","9","6","93","SPDIASTRC"
"763","119","12","9","7","109","SAGESAND9"
"764","119","12","9","8","123","RDDEN"
"765","119","12","9","9","134","PCLDEND1"
"766","119","12","9","10","137","L060"
"767","119","12","9","11","178","RDP"
"768","119","12","9","12","179","OICP"
"769","120","12","10","1","6","L039"
"770","120","12","10","2","25","SLOPSTR1"
"771","120","12","10","3","26","BLDADEN"
"772","120","12","10","4","32","SSH7_25"
"773","120","12","10","5","92","BLDDENI"
"774","120","12","10","6","93","SPDIASTRC"
"775","120","12","10","7","109","SAGESAND9"
"776","120","12","10","8","115","BLDADEND0"
"777","120","12","10","9","134","PCLDEND1"
"778","120","12","10","10","137","L060"
"779","120","12","10","11","178","RDP"
"780","120","12","10","12","179","OICP"
"781","121","13","1","1","26","BLDADEN"
"782","121","13","1","2","32","SSH7_25"
"783","121","13","1","3","92","BLDDENI"
"784","121","13","1","4","93","SPDIASTRC"
"785","121","13","1","5","100","RDDEND2"
"786","121","13","1","6","109","SAGESAND9"
"787","121","13","1","7","115","BLDADEND0"
"788","121","13","1","8","123","RDDEN"
"789","121","13","1","9","134","PCLDEND1"
"790","121","13","1","10","137","L060"
"791","121","13","1","11","172","PCLDEND0"
"792","121","13","1","12","178","RDP"
"793","121","13","1","13","179","OICP"
"794","122","13","2","1","3","BLDDEND1"
"795","122","13","2","2","6","L039"
"796","122","13","2","3","25","SLOPSTR1"
"797","122","13","2","4","26","BLDADEN"
"798","122","13","2","5","32","SSH7_25"
"799","122","13","2","6","92","BLDDENI"
"800","122","13","2","7","93","SPDIASTRC"
"801","122","13","2","8","109","SAGESAND9"
"802","122","13","2","9","115","BLDADEND0"
"803","122","13","2","10","134","PCLDEND1"
"804","122","13","2","11","137","L060"
"805","122","13","2","12","178","RDP"
"806","122","13","2","13","179","OICP"
"807","123","13","3","1","3","BLDDEND1"
"808","123","13","3","2","6","L039"
"809","123","13","3","3","25","SLOPSTR1"
"810","123","13","3","4","26","BLDADEN"
"811","123","13","3","5","32","SSH7_25"
"812","123","13","3","6","92","BLDDENI"
"813","123","13","3","7","93","SPDIASTRC"
"814","123","13","3","8","109","SAGESAND9"
"815","123","13","3","9","115","BLDADEND0"
"816","123","13","3","10","134","PCLDEND1"
"817","123","13","3","11","137","L060"
"818","123","13","3","12","178","RDP"
"819","123","13","3","13","179","OICP"
"820","124","13","4","1","3","BLDDEND1"
"821","124","13","4","2","6","L039"
"822","124","13","4","3","25","SLOPSTR1"
"823","124","13","4","4","26","BLDADEN"
"824","124","13","4","5","32","SSH7_25"
"825","124","13","4","6","92","BLDDENI"
"826","124","13","4","7","93","SPDIASTRC"
"827","124","13","4","8","109","SAGESAND9"
"828","124","13","4","9","115","BLDADEND0"
"829","124","13","4","10","134","PCLDEND1"
"830","124","13","4","11","137","L060"
"831","124","13","4","12","178","RDP"
"832","124","13","4","13","179","OICP"
"833","125","13","5","1","3","BLDDEND1"
"834","125","13","5","2","6","L039"
"835","125","13","5","3","25","SLOPSTR1"
"836","125","13","5","4","26","BLDADEN"
"837","125","13","5","5","32","SSH7_25"
"838","125","13","5","6","92","BLDDENI"
"839","125","13","5","7","93","SPDIASTRC"
"840","125","13","5","8","109","SAGESAND9"
"841","125","13","5","9","115","BLDADEND0"
"842","125","13","5","10","134","PCLDEND1"
"843","125","13","5","11","137","L060"
"844","125","13","5","12","178","RDP"
"845","125","13","5","13","179","OICP"
"846","126","13","6","1","6","L039"
"847","126","13","6","2","25","SLOPSTR1"
"848","126","13","6","3","26","BLDADEN"
"849","126","13","6","4","32","SSH7_25"
"850","126","13","6","5","92","BLDDENI"
"851","126","13","6","6","93","SPDIASTRC"
"852","126","13","6","7","109","SAGESAND9"
"853","126","13","6","8","115","BLDADEND0"
"854","126","13","6","9","123","RDDEN"
"855","126","13","6","10","134","PCLDEND1"
"856","126","13","6","11","137","L060"
"857","126","13","6","12","178","RDP"
"858","126","13","6","13","179","OICP"
"859","127","13","7","1","3","BLDDEND1"
"860","127","13","7","2","6","L039"
"861","127","13","7","3","25","SLOPSTR1"
"862","127","13","7","4","26","BLDADEN"
"863","127","13","7","5","32","SSH7_25"
"864","127","13","7","6","92","BLDDENI"
"865","127","13","7","7","93","SPDIASTRC"
"866","127","13","7","8","109","SAGESAND9"
"867","127","13","7","9","115","BLDADEND0"
"868","127","13","7","10","134","PCLDEND1"
"869","127","13","7","11","137","L060"
"870","127","13","7","12","178","RDP"
"871","127","13","7","13","179","OICP"
"872","128","13","8","1","6","L039"
"873","128","13","8","2","25","SLOPSTR1"
