"UID","MODELID","SOLTYPE","SOLNUM","KVAR","VARNUM","VARNAME"
"1812","186","19","6","7","18","DEN_PARCEL"
"1813","186","19","6","8","19","DEN_ROAD"
"1814","186","19","6","9","38","PCNT_COM"
"1815","186","19","6","10","42","PCNT_OFF"
"1816","186","19","6","11","45","PCNT_R2"
"1817","186","19","6","12","52","PCULV_DRUV"
"1818","186","19","6","13","53","PDITC_500"
"1819","186","19","6","14","63","POSTALCODE"
"1820","186","19","6","15","85","PWETL_CENH"
"1821","186","19","6","16","89","SINK_area"
"1822","186","19","6","17","94","SLP_SAN1"
"1823","186","19","6","18","97","SLP_STR1"
"1824","186","19","6","19","99","SLP_STR3"
"1825","187","19","7","1","4","AGE_COM4"
"1826","187","19","7","2","6","AGE_SAN2"
"1827","187","19","7","3","9","AGE_STR1"
"1828","187","19","7","4","10","AGE_STR2"
"1829","187","19","7","5","14","DEM_stdd"
"1830","187","19","7","6","16","DEN_BLDA"
"1831","187","19","7","7","18","DEN_PARCEL"
"1832","187","19","7","8","19","DEN_ROAD"
"1833","187","19","7","9","37","PCNT_CIO"
"1834","187","19","7","10","41","PCNT_INS"
"1835","187","19","7","11","52","PCULV_DRUV"
"1836","187","19","7","12","53","PDITC_500"
"1837","187","19","7","13","63","POSTALCODE"
"1838","187","19","7","14","85","PWETL_CENH"
"1839","187","19","7","15","86","PWETL_CENV"
"1840","187","19","7","16","89","SINK_area"
"1841","187","19","7","17","94","SLP_SAN1"
"1842","187","19","7","18","96","SLP_SAN3"
"1843","187","19","7","19","97","SLP_STR1"
"1844","188","19","8","1","6","AGE_SAN2"
"1845","188","19","8","2","9","AGE_STR1"
"1846","188","19","8","3","14","DEM_stdd"
"1847","188","19","8","4","16","DEN_BLDA"
"1848","188","19","8","5","18","DEN_PARCEL"
"1849","188","19","8","6","19","DEN_ROAD"
"1850","188","19","8","7","20","DEN_SAN"
"1851","188","19","8","8","26","DIA_SAN1"
"1852","188","19","8","9","37","PCNT_CIO"
"1853","188","19","8","10","41","PCNT_INS"
"1854","188","19","8","11","45","PCNT_R2"
"1855","188","19","8","12","53","PDITC_500"
"1856","188","19","8","13","63","POSTALCODE"
"1857","188","19","8","14","69","PRIVR_500"
"1858","188","19","8","15","70","PRIVR_CENH"
"1859","188","19","8","16","72","PRIVR_DRUH"
"1860","188","19","8","17","89","SINK_area"
"1861","188","19","8","18","97","SLP_STR1"
"1862","188","19","8","19","99","SLP_STR3"
"1863","189","19","9","1","4","AGE_COM4"
"1864","189","19","9","2","6","AGE_SAN2"
"1865","189","19","9","3","9","AGE_STR1"
"1866","189","19","9","4","14","DEM_stdd"
"1867","189","19","9","5","16","DEN_BLDA"
"1868","189","19","9","6","18","DEN_PARCEL"
"1869","189","19","9","7","19","DEN_ROAD"
"1870","189","19","9","8","38","PCNT_COM"
"1871","189","19","9","9","45","PCNT_R2"
"1872","189","19","9","10","52","PCULV_DRUV"
"1873","189","19","9","11","53","PDITC_500"
"1874","189","19","9","12","63","POSTALCODE"
"1875","189","19","9","13","84","PWETL_500"
"1876","189","19","9","14","85","PWETL_CENH"
"1877","189","19","9","15","89","SINK_area"
"1878","189","19","9","16","94","SLP_SAN1"
"1879","189","19","9","17","96","SLP_SAN3"
"1880","189","19","9","18","97","SLP_STR1"
"1881","189","19","9","19","99","SLP_STR3"
"1882","190","19","10","1","6","AGE_SAN2"
"1883","190","19","10","2","9","AGE_STR1"
"1884","190","19","10","3","14","DEM_stdd"
"1885","190","19","10","4","16","DEN_BLDA"
"1886","190","19","10","5","18","DEN_PARCEL"
"1887","190","19","10","6","19","DEN_ROAD"
"1888","190","19","10","7","38","PCNT_COM"
"1889","190","19","10","8","42","PCNT_OFF"
"1890","190","19","10","9","45","PCNT_R2"
"1891","190","19","10","10","49","PCULV_CENH"
"1892","190","19","10","11","51","PCULV_DRUH"
"1893","190","19","10","12","53","PDITC_500"
"1894","190","19","10","13","63","POSTALCODE"
"1895","190","19","10","14","84","PWETL_500"
"1896","190","19","10","15","85","PWETL_CENH"
"1897","190","19","10","16","89","SINK_area"
"1898","190","19","10","17","94","SLP_SAN1"
"1899","190","19","10","18","97","SLP_STR1"
"1900","190","19","10","19","99","SLP_STR3"
"1901","191","20","1","1","4","AGE_COM4"
"1902","191","20","1","2","6","AGE_SAN2"
"1903","191","20","1","3","9","AGE_STR1"
"1904","191","20","1","4","14","DEM_stdd"
"1905","191","20","1","5","16","DEN_BLDA"
"1906","191","20","1","6","18","DEN_PARCEL"
"1907","191","20","1","7","19","DEN_ROAD"
"1908","191","20","1","8","38","PCNT_COM"
"1909","191","20","1","9","42","PCNT_OFF"
"1910","191","20","1","10","45","PCNT_R2"
"1911","191","20","1","11","52","PCULV_DRUV"
"1912","191","20","1","12","53","PDITC_500"
"1913","191","20","1","13","63","POSTALCODE"
"1914","191","20","1","14","79","PSLWT_500"
"1915","191","20","1","15","80","PSLWT_CENH"
"1916","191","20","1","16","82","PSLWT_DRUH"
"1917","191","20","1","17","89","SINK_area"
"1918","191","20","1","18","94","SLP_SAN1"
"1919","191","20","1","19","97","SLP_STR1"
"1920","191","20","1","20","99","SLP_STR3"
"1921","192","20","2","1","6","AGE_SAN2"
"1922","192","20","2","2","9","AGE_STR1"
"1923","192","20","2","3","14","DEM_stdd"
"1924","192","20","2","4","16","DEN_BLDA"
"1925","192","20","2","5","18","DEN_PARCEL"
"1926","192","20","2","6","19","DEN_ROAD"
"1927","192","20","2","7","38","PCNT_COM"
"1928","192","20","2","8","42","PCNT_OFF"
"1929","192","20","2","9","45","PCNT_R2"
"1930","192","20","2","10","49","PCULV_CENH"
"1931","192","20","2","11","51","PCULV_DRUH"
"1932","192","20","2","12","53","PDITC_500"
"1933","192","20","2","13","63","POSTALCODE"
"1934","192","20","2","14","79","PSLWT_500"
"1935","192","20","2","15","80","PSLWT_CENH"
"1936","192","20","2","16","82","PSLWT_DRUH"
"1937","192","20","2","17","89","SINK_area"
"1938","192","20","2","18","94","SLP_SAN1"
"1939","192","20","2","19","96","SLP_SAN3"
"1940","192","20","2","20","97","SLP_STR1"
"1941","193","20","3","1","6","AGE_SAN2"
"1942","193","20","3","2","9","AGE_STR1"
"1943","193","20","3","3","10","AGE_STR2"
"1944","193","20","3","4","14","DEM_stdd"
"1945","193","20","3","5","16","DEN_BLDA"
"1946","193","20","3","6","18","DEN_PARCEL"
"1947","193","20","3","7","19","DEN_ROAD"
"1948","193","20","3","8","38","PCNT_COM"
"1949","193","20","3","9","42","PCNT_OFF"
"1950","193","20","3","10","45","PCNT_R2"
"1951","193","20","3","11","49","PCULV_CENH"
"1952","193","20","3","12","51","PCULV_DRUH"
"1953","193","20","3","13","53","PDITC_500"
"1954","193","20","3","14","84","PWETL_500"
"1955","193","20","3","15","85","PWETL_CENH"
"1956","193","20","3","16","86","PWETL_CENV"
"1957","193","20","3","17","89","SINK_area"
"1958","193","20","3","18","94","SLP_SAN1"
"1959","193","20","3","19","96","SLP_SAN3"
"1960","193","20","3","20","97","SLP_STR1"
"1961","194","20","4","1","4","AGE_COM4"
"1962","194","20","4","2","6","AGE_SAN2"
"1963","194","20","4","3","9","AGE_STR1"
"1964","194","20","4","4","10","AGE_STR2"
"1965","194","20","4","5","14","DEM_stdd"
"1966","194","20","4","6","16","DEN_BLDA"
"1967","194","20","4","7","18","DEN_PARCEL"
"1968","194","20","4","8","19","DEN_ROAD"
"1969","194","20","4","9","37","PCNT_CIO"
"1970","194","20","4","10","41","PCNT_INS"
"1971","194","20","4","11","52","PCULV_DRUV"
"1972","194","20","4","12","53","PDITC_500"
"1973","194","20","4","13","58","PLAKE_500"
"1974","194","20","4","14","63","POSTALCODE"
"1975","194","20","4","15","84","PWETL_500"
"1976","194","20","4","16","85","PWETL_CENH"
"1977","194","20","4","17","89","SINK_area"
"1978","194","20","4","18","94","SLP_SAN1"
"1979","194","20","4","19","96","SLP_SAN3"
"1980","194","20","4","20","97","SLP_STR1"
"1981","195","20","5","1","4","AGE_COM4"
"1982","195","20","5","2","6","AGE_SAN2"
"1983","195","20","5","3","9","AGE_STR1"
"1984","195","20","5","4","14","DEM_stdd"
"1985","195","20","5","5","16","DEN_BLDA"
"1986","195","20","5","6","18","DEN_PARCEL"
"1987","195","20","5","7","19","DEN_ROAD"
"1988","195","20","5","8","20","DEN_SAN"
"1989","195","20","5","9","38","PCNT_COM"
"1990","195","20","5","10","42","PCNT_OFF"
"1991","195","20","5","11","45","PCNT_R2"
"1992","195","20","5","12","52","PCULV_DRUV"
"1993","195","20","5","13","53","PDITC_500"
"1994","195","20","5","14","63","POSTALCODE"
"1995","195","20","5","15","65","PRESV_CENH"
"1996","195","20","5","16","66","PRESV_CENV"
"1997","195","20","5","17","94","SLP_SAN1"
"1998","195","20","5","18","96","SLP_SAN3"
"1999","195","20","5","19","97","SLP_STR1"
"2000","195","20","5","20","99","SLP_STR3"
"2001","196","20","6","1","4","AGE_COM4"
"2002","196","20","6","2","6","AGE_SAN2"
"2003","196","20","6","3","9","AGE_STR1"
"2004","196","20","6","4","14","DEM_stdd"
"2005","196","20","6","5","16","DEN_BLDA"
"2006","196","20","6","6","18","DEN_PARCEL"
"2007","196","20","6","7","19","DEN_ROAD"
"2008","196","20","6","8","25","DIA_COM3"
"2009","196","20","6","9","37","PCNT_CIO"
"2010","196","20","6","10","41","PCNT_INS"
"2011","196","20","6","11","52","PCULV_DRUV"
"2012","196","20","6","12","53","PDITC_500"
"2013","196","20","6","13","58","PLAKE_500"
"2014","196","20","6","14","63","POSTALCODE"
"2015","196","20","6","15","85","PWETL_CENH"
"2016","196","20","6","16","86","PWETL_CENV"
"2017","196","20","6","17","89","SINK_area"
"2018","196","20","6","18","94","SLP_SAN1"
"2019","196","20","6","19","97","SLP_STR1"
"2020","196","20","6","20","99","SLP_STR3"
"2021","197","20","7","1","6","AGE_SAN2"
"2022","197","20","7","2","9","AGE_STR1"
"2023","197","20","7","3","10","AGE_STR2"
"2024","197","20","7","4","14","DEM_stdd"
"2025","197","20","7","5","16","DEN_BLDA"
"2026","197","20","7","6","18","DEN_PARCEL"
"2027","197","20","7","7","19","DEN_ROAD"
"2028","197","20","7","8","20","DEN_SAN"
"2029","197","20","7","9","38","PCNT_COM"
"2030","197","20","7","10","42","PCNT_OFF"
"2031","197","20","7","11","49","PCULV_CENH"
"2032","197","20","7","12","51","PCULV_DRUH"
"2033","197","20","7","13","53","PDITC_500"
"2034","197","20","7","14","63","POSTALCODE"
"2035","197","20","7","15","84","PWETL_500"
"2036","197","20","7","16","85","PWETL_CENH"
"2037","197","20","7","17","89","SINK_area"
"2038","197","20","7","18","94","SLP_SAN1"
"2039","197","20","7","19","96","SLP_SAN3"
"2040","197","20","7","20","97","SLP_STR1"
"2041","198","20","8","1","6","AGE_SAN2"
"2042","198","20","8","2","9","AGE_STR1"
"2043","198","20","8","3","14","DEM_stdd"
"2044","198","20","8","4","16","DEN_BLDA"
"2045","198","20","8","5","18","DEN_PARCEL"
"2046","198","20","8","6","20","DEN_SAN"
"2047","198","20","8","7","26","DIA_SAN1"
"2048","198","20","8","8","38","PCNT_COM"
"2049","198","20","8","9","42","PCNT_OFF"
"2050","198","20","8","10","45","PCNT_R2"
"2051","198","20","8","11","49","PCULV_CENH"
"2052","198","20","8","12","51","PCULV_DRUH"
"2053","198","20","8","13","53","PDITC_500"
"2054","198","20","8","14","63","POSTALCODE"
"2055","198","20","8","15","65","PRESV_CENH"
"2056","198","20","8","16","66","PRESV_CENV"
"2057","198","20","8","17","79","PSLWT_500"
"2058","198","20","8","18","80","PSLWT_CENH"
"2059","198","20","8","19","82","PSLWT_DRUH"
"2060","198","20","8","20","97","SLP_STR1"
"2061","199","20","9","1","6","AGE_SAN2"
"2062","199","20","9","2","9","AGE_STR1"
"2063","199","20","9","3","14","DEM_stdd"
"2064","199","20","9","4","16","DEN_BLDA"
"2065","199","20","9","5","18","DEN_PARCEL"
"2066","199","20","9","6","19","DEN_ROAD"
"2067","199","20","9","7","23","DIA_COM1"
"2068","199","20","9","8","38","PCNT_COM"
"2069","199","20","9","9","42","PCNT_OFF"
"2070","199","20","9","10","45","PCNT_R2"
"2071","199","20","9","11","52","PCULV_DRUV"
"2072","199","20","9","12","53","PDITC_500"
"2073","199","20","9","13","63","POSTALCODE"
"2074","199","20","9","14","73","PRIVR_DRUV"
"2075","199","20","9","15","85","PWETL_CENH"
"2076","199","20","9","16","88","PWETL_DRUV"
"2077","199","20","9","17","89","SINK_area"
"2078","199","20","9","18","94","SLP_SAN1"
"2079","199","20","9","19","97","SLP_STR1"
"2080","199","20","9","20","99","SLP_STR3"
"2081","200","20","10","1","6","AGE_SAN2"
"2082","200","20","10","2","9","AGE_STR1"
"2083","200","20","10","3","14","DEM_stdd"
"2084","200","20","10","4","16","DEN_BLDA"
"2085","200","20","10","5","18","DEN_PARCEL"
"2086","200","20","10","6","20","DEN_SAN"
"2087","200","20","10","7","38","PCNT_COM"
"2088","200","20","10","8","42","PCNT_OFF"
"2089","200","20","10","9","45","PCNT_R2"
"2090","200","20","10","10","52","PCULV_DRUV"
"2091","200","20","10","11","53","PDITC_500"
"2092","200","20","10","12","63","POSTALCODE"
"2093","200","20","10","13","80","PSLWT_CENH"
"2094","200","20","10","14","82","PSLWT_DRUH"
"2095","200","20","10","15","84","PWETL_500"
"2096","200","20","10","16","85","PWETL_CENH"
"2097","200","20","10","17","89","SINK_area"
"2098","200","20","10","18","94","SLP_SAN1"
"2099","200","20","10","19","96","SLP_SAN3"
"2100","200","20","10","20","97","SLP_STR1"
